t_s,t_capture,in_J4_deg,filt_J4_deg,target_J4_deg,cmd_J4_deg,act_J4_deg,ratelim_J4,rangeclamp_J4,halted_J4
5.146497,1788213283.761867,44.7172,10.3719,10.3719,3.3296,-0.3333,1,0,0
5.154480,1788213283.770389,-2.2375,9.6832,9.6832,3.6496,-0.1896,1,0,0
5.162496,1788213283.779399,-2.1814,9.0078,9.0078,3.9696,0.0138,1,0,0
5.170504,1788213283.787403,-2.1404,8.4463,8.4463,4.2896,0.2332,1,0,0
5.178523,1788213283.795416,-2.1326,7.9178,7.9178,4.6096,0.4685,1,0,0
5.186535,1788213283.804433,-2.1485,7.3604,7.3604,4.9296,0.7179,1,0,0
5.194322,1788213283.812696,-2.1228,6.8808,6.8808,5.2496,0.9793,1,0,0
5.202386,1788213283.820285,-2.0090,6.4691,6.4691,5.5696,1.1824,1,0,0
5.210401,1788213283.829309,-2.0108,6.0092,6.0092,5.8896,1.4613,1,0,0
5.217947,1788213283.836840,-1.9842,5.6464,5.6464,5.6464,1.7483,0,0,0
5.225993,1788213283.845893,-1.9284,5.2384,5.2384,5.3264,2.0419,1,0,0
5.234001,1788213283.853901,-1.8771,4.8955,4.8955,5.0064,2.3362,1,0,0
5.242038,1788213283.853901,83.0440,8.8181,8.8181,5.3264,2.6211,1,0,0
5.249598,1788213283.869498,93.6863,17.1175,17.1175,5.6464,2.8882,1,0,0
5.258128,1788213283.870986,-1.9271,16.9251,16.9251,5.9664,3.0762,1,0,0
5.266146,1788213283.885046,90.6866,23.6485,23.6485,6.2864,3.3144,1,0,0
5.274707,1788213283.887052,-1.9602,23.2938,23.2938,6.6064,3.5427,1,0,0
5.282289,1788213283.902189,100.9152,30.9989,30.9989,6.9264,3.7649,1,0,0
5.290051,1788213283.903931,-1.8847,30.5964,30.5964,7.2464,3.9840,1,0,0
5.298624,1788213283.915512,111.0517,36.9614,36.9614,7.5664,4.2024,1,0,0
5.306639,1788213283.920530,-1.7780,35.6104,35.6104,7.8864,4.4221,1,0,0
5.314224,1788213283.931601,110.1034,41.3065,41.3065,8.2064,4.5886,1,0,0
5.322232,1788213283.937119,-1.7881,39.6517,39.6517,8.5264,4.8139,1,0,0
5.330135,1788213283.948404,115.8570,45.6113,45.6113,8.8464,5.0436,1,0,0
5.338185,1788213283.954064,-1.8560,43.7392,43.7392,9.1664,5.2784,1,0,0
5.346241,1788213283.963122,119.2837,48.5726,48.5726,9.4864,5.5187,1,0,0
5.354288,1788213283.971188,-2.0473,45.7749,45.7749,9.8064,5.7646,1,0,0
5.362367,1788213283.979225,126.1055,50.3852,50.3852,10.1264,6.0162,1,0,0
5.370949,1788213283.987288,-2.1600,47.4750,47.4750,10.4464,6.2086,1,0,0
5.378486,1788213283.995866,-2.0433,44.6721,44.6721,10.7664,6.4704,1,0,0
5.386497,1788213284.003408,-1.9301,42.4152,42.4152,11.0864,6.7414,1,0,0
5.394919,1788213284.011763,-1.8901,40.1259,40.1259,11.4064,7.0221,1,0,0
5.402879,1788213284.020774,-1.8196,37.8665,37.8665,11.7264,7.3111,1,0,0
5.410990,1788213284.028857,-1.8538,35.9034,35.9034,12.0464,7.6071,1,0,0
5.418489,1788213284.037351,-1.8896,33.8977,33.8977,12.3664,7.9090,1,0,0
5.427006,1788213284.046394,-1.9608,31.8361,31.8361,12.6864,8.2158,1,0,0
5.435032,1788213284.053934,-2.0564,30.1646,30.1646,13.0064,8.5267,1,0,0
5.443158,1788213284.062059,-2.0101,28.4335,28.4335,13.3264,8.7621,1,0,0
5.450936,1788213284.062059,-2.0101,26.7963,26.7963,13.6464,9.0784,1,0,0
5.458487,1788213284.078387,-2.1268,23.7708,23.7708,13.9664,9.3971,1,0,0
5.466515,1788213284.078387,-2.1268,22.3545,22.3545,14.2864,9.7175,1,0,0
5.475104,1788213284.088421,140.4997,29.7333,29.7333,14.6064,10.0393,1,0,0
5.482266,1788213284.095004,-2.0909,28.3750,28.3750,14.9264,10.3622,1,0,0
5.490781,1788213284.104645,140.1299,34.8027,34.8027,15.2464,10.6859,1,0,0
5.498456,1788213284.112200,-2.1022,33.0985,33.0985,15.5664,11.0102,1,0,0
5.506982,1788213284.121263,-1.9978,31.1284,31.1284,15.8864,11.3348,1,0,0
5.514948,1788213284.128896,-1.9355,29.5194,29.5194,16.2064,11.5783,1,0,0
5.522567,1788213284.137362,-1.8690,27.8052,27.8052,16.5264,11.9032,1,0,0
5.531144,1788213284.149947,143.7221,36.3209,36.3209,16.8464,12.2280,1,0,0
5.539071,1788213284.153951,-1.8265,35.3610,35.3610,17.1664,12.5528,1,0,0
5.547183,1788213284.165508,143.7991,43.0664,43.0664,17.4864,12.8774,1,0,0
5.555200,1788213284.170208,-1.8956,41.7536,41.7536,17.8064,13.2018,1,0,0
5.563267,1788213284.181116,145.4414,48.9714,48.9714,18.1264,13.5259,1,0,0
5.571365,1788213284.187181,-1.8674,47.0144,47.0144,18.4464,13.7689,1,0,0
5.579334,1788213284.197214,145.8183,53.5254,53.5254,18.7664,14.0926,1,0,0
5.586792,1788213284.203695,-1.9786,51.2009,51.2009,19.0864,14.4160,1,0,0
5.594864,1788213284.213757,145.6369,57.5356,57.5356,19.4064,14.7392,1,0,0
5.603462,1788213284.221343,-2.2304,54.5913,54.5913,19.7264,15.0621,1,0,0
5.611502,1788213284.229394,-2.3017,51.7437,51.7437,20.0464,15.3847,1,0,0
5.618543,1788213284.237452,-2.3274,49.1381,49.1381,20.3664,15.7071,1,0,0
5.627104,1788213284.244982,-2.3626,46.7275,46.7275,20.6864,16.0292,1,0,0
5.635098,1788213284.253998,-2.2028,43.9281,43.9281,21.0064,16.3512,1,0,0
5.643454,1788213284.261332,-2.0942,41.7041,41.7041,21.3264,16.5925,1,0,0
5.650985,1788213284.269873,-2.0512,39.2054,39.2054,21.6464,16.9144,1,0,0
5.659540,1788213284.278444,-2.0094,36.7976,36.7976,21.9664,17.2400,1,0,0
5.667574,1788213284.278444,-2.0094,34.6366,34.6366,22.2864,17.5700,1,0,0
5.675041,1788213284.294941,-2.0294,30.6335,30.6335,22.6064,17.9033,1,0,0
5.683600,1788213284.294941,-2.0294,28.7790,28.7790,22.9264,18.2389,1,0,0
5.691175,1788213284.306524,148.9422,37.6718,37.6718,23.2464,18.5761,1,0,0
5.698714,1788213284.312594,-2.1366,36.0354,36.0354,23.5664,18.9142,1,0,0
5.707257,1788213284.322617,150.2539,43.0196,43.0196,23.8864,19.2527,1,0,0
5.714284,1788213284.329163,-2.0970,41.1244,41.1244,24.2064,19.5066,1,0,0
5.722842,1788213284.338720,148.8962,47.3195,47.3195,24.5264,19.8449,1,0,0
5.730832,1788213284.345735,-2.0352,45.1935,45.1935,24.8464,20.1826,1,0,0
5.739380,1788213284.354745,150.3923,51.1298,51.1298,25.1664,20.5196,1,0,0
5.746419,1788213284.362301,-2.0050,48.6875,48.6875,25.4864,20.8558,1,0,0
5.754966,1788213284.370868,150.7205,54.3342,54.3342,25.8064,21.1910,1,0,0
5.763025,1788213284.378886,-2.0890,51.5174,51.5174,26.1264,21.5251,1,0,0
5.771040,1788213284.387944,-2.0841,48.6267,48.6267,26.4464,21.7751,1,0,0
5.779684,1788213284.395463,-2.0384,46.2636,46.2636,26.7664,22.1075,1,0,0
5.787889,1788213284.403796,-2.0157,43.7047,43.7047,27.0864,22.4388,1,0,0
5.795424,1788213284.412642,-2.0442,41.0718,41.0718,27.4064,22.7691,1,0,0
5.803463,1788213284.420353,-2.0600,38.8412,38.8412,27.7264,23.0967,1,0,0
5.811477,1788213284.429486,-2.0691,36.3118,36.3118,28.0464,23.4203,1,0,0
5.819158,1788213284.437115,-2.0634,34.2741,34.2741,28.3664,23.6630,1,0,0
5.827231,1788213284.446163,-2.0622,31.9769,31.9769,28.6864,23.9868,1,0,0
5.835869,1788213284.454131,-2.0581,30.0434,30.0434,29.0064,24.3107,1,0,0
5.843821,1788213284.462781,149.7258,36.8269,36.8269,29.3264,24.6347,1,0,0
5.851363,1788213284.470256,-1.8589,34.8789,34.8789,29.6464,24.9587,1,0,0
5.859359,1788213284.479259,-1.7848,32.6417,32.6417,29.9664,25.2826,1,0,0
5.867439,1788213284.487339,-1.6787,30.7226,30.7226,30.2864,25.6064,1,0,0
5.875220,1788213284.493960,151.3533,35.8687,35.8687,30.6064,25.9299,1,0,0
5.883245,1788213284.496212,-1.6064,35.2950,35.2950,30.9264,26.2533,1,0,0
5.891796,1788213284.510160,151.2690,44.7144,44.7144,31.2464,26.4957,1,0,0
5.899325,1788213284.511696,-1.5258,44.2531,44.2531,31.5664,26.8191,1,0,0
5.907416,1788213284.526240,149.6736,53.3545,53.3545,31.8864,27.1460,1,0,0
5.915336,1788213284.529292,-1.6218,52.3122,52.3122,32.2064,27.4774,1,0,0
5.923931,1788213284.540879,150.8503,59.3905,59.3905,32.5264,27.8119,1,0,0
5.931098,1788213284.545453,-1.7783,57.6557,57.6557,32.8464,28.1487,1,0,0
5.939732,1788213284.556971,151.6993,64.4843,64.4843,33.1664,28.4870,1,1,0
5.947781,1788213284.562684,-1.7372,62.1233,62.1233,33.4864,28.8262,1,1,0
5.955791,1788213284.572166,151.5468,67.5908,67.5908,33.8064,29.0807,1,1,0
5.963653,1788213284.578550,-1.8330,64.8151,64.8151,34.1264,29.4201,1,1,0
5.971746,1788213284.588566,151.4265,70.4155,70.4155,34.4464,29.7592,1,1,0
5.979756,1788213284.595664,-1.9635,67.2039,67.2039,34.7664,30.0976,1,1,0
5.987296,1788213284.603190,151.4874,71.3750,71.3750,35.0864,30.4353,1,1,0
5.995889,1788213284.612767,-2.0134,67.0441,67.0441,35.4064,30.7720,1,1,0
6.004140,1788213284.620636,-2.0825,63.7554,63.7554,35.7264,31.1077,1,1,0
6.011491,1788213284.629379,-2.0444,60.1420,60.1420,36.0464,31.4395,1,1,0
6.019338,1788213284.637248,-2.0960,56.9302,56.9302,36.3664,31.7682,1,0,0
6.027379,1788213284.646261,-2.2179,53.3490,53.3490,36.6864,32.0970,1,0,0
6.035375,1788213284.654274,-2.3078,50.2473,50.2473,37.0064,32.3435,1,0,0
6.042930,1788213284.661824,-2.3709,47.4068,47.4068,37.3264,32.6721,1,0,0
6.051962,1788213284.670858,-2.4076,44.1602,44.1602,37.6464,33.0003,1,0,0
6.060076,1788213284.678890,-2.2314,41.4052,41.4052,37.9664,33.3283,1,0,0
6.067638,1788213284.686513,-2.2011,38.9017,38.9017,38.2864,33.6558,1,0,0
6.075644,1788213284.695544,-2.2084,36.1040,36.1040,37.9664,33.9828,1,0,0
6.083663,1788213284.696542,149.9382,36.9523,36.9523,37.6464,34.2278,1,0,0
6.092213,1788213284.704578,-2.2687,34.6810,34.6810,37.3264,34.5521,1,0,0
6.100290,1788213284.712113,149.4317,40.4764,40.4764,37.6464,34.8651,1,0,0
6.108468,1788213284.720778,-2.1607,37.9681,37.9681,37.9664,35.1582,1,0,0
6.116182,1788213284.728368,-2.1319,35.8474,35.8474,37.6464,35.4267,1,0,0
6.123757,1788213284.742642,149.2700,45.8364,45.8364,37.9664,35.6147,1,0,0
6.132519,1788213284.745656,-2.2669,44.8448,44.8448,38.2864,35.8517,1,0,0
6.140070,1788213284.758742,149.9384,53.0398,53.0398,38.6064,36.0741,1,0,0
6.148382,1788213284.762273,-2.1360,51.7609,51.7609,38.9264,36.2852,1,0,0
6.155928,1788213284.774825,147.7763,58.8053,58.8053,39.2464,36.4893,1,0,0
6.164525,1788213284.778846,-2.1604,57.2417,57.2417,39.5664,36.6900,1,0,0
6.172574,1788213284.789481,149.2354,63.1499,63.1499,39.8864,36.8901,1,1,0
6.180599,1788213284.795507,-1.9956,60.7226,60.7226,40.2064,37.0412,1,1,0
6.188648,1788213284.805038,148.7025,65.8941,65.8941,40.5264,37.2454,1,1,0
6.195849,1788213284.811571,-2.0385,63.1929,63.1929,40.8464,37.4539,1,1,0
6.204387,1788213284.820286,146.5477,67.7338,67.7338,41.1664,37.6677,1,1,0
6.212412,1788213284.829300,-2.1314,63.9839,63.9839,41.4864,37.8876,1,1,0
6.220479,1788213284.837344,-2.1909,60.6502,60.6502,41.8064,38.1139,1,1,0
6.228029,1788213284.845919,-2.2662,57.1512,57.1512,42.1264,38.3470,1,0,0
6.236030,1788213284.853930,-2.3064,53.9462,53.9462,42.4464,38.5262,1,0,0
6.244747,1788213284.862648,-2.3889,50.5642,50.5642,42.7664,38.7710,1,0,0
6.251842,1788213284.870733,-2.3937,47.5289,47.5289,43.0864,39.0223,1,0,0
6.260598,1788213284.878085,-2.3676,44.8573,44.8573,43.4064,39.2800,1,0,0
6.268122,1788213284.887007,-2.3566,41.7722,41.7722,43.0864,39.5436,1,0,0
6.276679,1788213284.895564,-2.3649,38.9582,38.9582,42.7664,39.8130,1,0,0
6.284448,1788213284.899274,144.9288,41.7970,41.7970,42.4464,40.0841,1,0,0
6.291997,1788213284.904348,-2.3441,40.1595,40.1595,42.1264,40.2825,1,0,0
6.300653,1788213284.914435,143.9203,47.0423,47.0423,42.4464,40.5334,1,0,0
6.308476,1788213284.928376,-2.3580,42.5354,42.5354,42.5354,40.7628,0,0,0
6.316784,1788213284.929589,144.5779,43.3590,43.3590,42.8554,40.9675,1,0,0
6.324858,1788213284.936684,-2.3392,41.2267,41.2267,42.5354,41.1526,1,0,0
6.332614,1788213284.945455,142.7709,46.6260,46.6260,42.8554,41.3221,1,0,0
6.340502,1788213284.953630,-2.2570,44.1160,44.1160,43.1754,41.4795,1,0,0
6.348519,1788213284.962427,-2.2610,41.4931,41.4931,42.8554,41.6226,1,0,0
6.357098,1788213284.976002,141.6627,49.4174,49.4174,43.1754,41.7233,1,0,0
6.364638,1788213284.978514,-2.1229,48.5801,48.5801,43.4954,41.8526,1,0,0
6.372668,1788213284.991552,141.4002,55.7596,55.7596,43.8154,41.9771,1,0,0
6.380661,1788213284.995570,-2.0191,54.3085,54.3085,44.1354,42.0996,1,0,0
6.388859,1788213285.007727,138.8378,60.5364,60.5364,44.4554,42.2239,1,1,0
6.396444,1788213285.011743,-2.1651,58.9830,58.9830,44.7754,42.3531,1,0,0
6.404448,1788213285.022343,138.1761,64.1622,64.1622,45.0954,42.4895,1,1,0
6.412470,1788213285.029380,-2.2021,61.3517,61.3517,45.4154,42.5974,1,1,0
6.420492,1788213285.038399,135.8042,65.5476,65.5476,45.7354,42.7499,1,1,0
6.429029,1788213285.045410,-2.2600,62.6817,62.6817,46.0554,42.9129,1,1,0
6.436573,1788213285.053947,133.6181,66.4751,66.4751,46.3754,43.0868,1,1,0
6.444615,1788213285.062522,-2.2045,62.9620,62.9620,46.6954,43.2719,1,1,0
6.453233,1788213285.071064,134.0238,66.7611,66.7611,47.0154,43.4680,1,1,0
6.460295,1788213285.079185,-2.1775,63.4125,63.4125,47.3354,43.6748,1,1,0
6.468294,1788213285.087193,-2.1323,60.1283,60.1283,47.6554,43.8921,1,1,0
6.476908,1788213285.096808,-2.0894,56.2816,56.2816,47.9754,44.1193,1,0,0
6.485280,1788213285.103162,-2.0568,53.7630,53.7630,48.2954,44.3558,1,0,0
6.492309,1788213285.112209,-2.0437,50.3001,50.3001,48.6154,44.5390,1,0,0
6.500896,1788213285.120796,-2.1046,47.1292,47.1292,48.2954,44.7906,1,0,0
6.508892,1788213285.128792,-2.1846,44.2805,44.2805,47.9754,45.0480,1,0,0
6.516566,1788213285.129797,122.9872,44.8527,44.8527,47.6554,45.3058,1,0,0
6.524566,1788213285.137447,-2.2255,42.3135,42.3135,47.3354,45.5577,1,0,0
6.533048,1788213285.145468,119.0543,46.4177,46.4177,47.0154,45.7952,1,0,0
6.541086,1788213285.153960,-2.1110,43.6112,43.6112,46.6954,46.0118,1,0,0
6.549137,1788213285.163001,-2.0333,40.7540,40.7540,46.3754,46.2026,1,0,0
6.557709,1788213285.170551,-1.9592,38.4557,38.4557,46.0554,46.3644,1,0,0
6.564739,1788213285.179628,-1.9073,35.8351,35.8351,45.7354,46.4950,1,0,0
6.572915,1788213285.191672,104.3888,41.3372,41.3372,45.4154,46.5720,1,0,0
6.581441,1788213285.194833,-1.9015,40.3447,40.3447,45.0954,46.6461,1,0,0
6.589019,1788213285.207914,100.8936,45.4732,45.4732,45.4154,46.6879,1,0,0
6.597208,1788213285.212922,-1.9610,43.8063,43.8063,45.0954,46.6983,1,0,0
6.604750,1788213285.222638,93.9105,46.9914,46.9914,45.4154,46.6801,1,0,0
6.612779,1788213285.229678,-1.9957,44.6329,44.6329,45.0954,46.6420,1,0,0
6.620820,1788213285.237693,87.2409,46.8795,46.8795,45.4154,46.5869,1,0,0
6.629376,1788213285.245747,-2.0552,44.2194,44.2194,45.0954,46.5216,1,0,0
6.636878,1788213285.253288,75.7472,45.7903,45.7903,45.4154,46.4665,1,0,0
6.644877,1788213285.261787,-2.0571,43.0533,43.0533,45.0954,46.3898,1,0,0
6.652953,1788213285.270835,-2.1447,40.2531,40.2531,44.7754,46.3126,1,0,0
6.661419,1788213285.279315,-2.1900,37.7336,37.7336,44.4554,46.2323,1,0,0
6.669397,1788213285.286758,-2.2454,35.6000,35.6000,44.1354,46.1455,1,0,0
6.677452,1788213285.295354,-2.2827,33.2534,33.2534,43.8154,46.0494,1,0,0
6.685407,1788213285.303790,-2.3543,31.0618,31.0618,43.4954,45.9422,1,0,0
6.693427,1788213285.312325,-2.4566,28.9565,28.9565,43.1754,45.8538,1,0,0
6.701289,1788213285.321189,-2.5245,26.8931,26.8931,42.8554,45.7244,1,0,0
6.708812,1788213285.328712,-2.4756,25.2309,25.2309,42.5354,45.5814,1,0,0
6.717366,1788213285.337266,-2.4986,23.4517,23.4517,42.2154,45.4248,1,0,0
6.725408,1788213285.337266,-2.4986,21.8813,21.8813,41.8954,45.2547,1,0,0
6.733407,1788213285.348307,40.3768,23.3571,23.3571,41.5754,45.0715,1,0,0
6.741411,1788213285.354308,-2.6117,22.1792,22.1792,41.2554,44.8755,1,0,0
6.748969,1788213285.363864,36.4497,23.1643,23.1643,40.9354,44.6674,1,0,0
6.757535,1788213285.371392,-2.6095,21.7329,21.7329,40.6154,44.4480,1,0,0
6.766091,1788213285.379432,33.1068,22.3949,22.3949,40.2954,44.2764,1,0,0
6.773094,1788213285.386991,-2.5927,21.0143,21.0143,39.9754,44.0388,1,0,0
6.781645,1788213285.395991,-2.6465,19.4682,19.4682,39.6554,43.7919,1,0,0
6.789668,1788213285.403548,-2.7380,18.2318,18.2318,39.3354,43.5364,1,0,0
6.797221,1788213285.412573,-2.7630,16.8482,16.8482,39.0154,43.2732,1,0,0
6.805063,1788213285.420954,-2.7260,15.6428,15.6428,38.6954,43.0028,1,0,0
6.813590,1788213285.428960,-2.7393,14.5572,14.5572,38.3754,42.7260,1,0,0
6.821398,1788213285.437282,-2.8013,13.4937,13.4937,38.0554,42.4435,1,0,0
6.829441,1788213285.446299,-2.8445,12.4158,12.4158,37.7354,42.1559,1,0,0
6.837462,1788213285.454357,-2.9092,11.5064,11.5064,37.4154,41.9371,1,0,0
6.845485,1788213285.462370,-2.9510,10.6537,10.6537,37.0954,41.6417,1,0,0
6.854033,1788213285.470390,-2.9644,9.8511,9.8511,36.7754,41.3426,1,0,0
6.861784,1788213285.478566,-2.9332,9.0852,9.0852,36.4554,41.0403,1,0,0
6.869745,1788213285.488644,11.1877,9.2365,9.2365,36.1354,40.7351,1,0,0
6.877812,1788213285.495586,-2.9012,8.6213,8.6213,35.8154,40.4274,1,0,0
6.885754,1788213285.504656,10.4131,8.7369,8.7369,35.4954,40.1176,1,0,0
6.893362,1788213285.512263,-2.9533,8.0980,8.0980,35.1754,39.8059,1,0,0
6.901927,1788213285.520829,-2.9640,7.4231,7.4231,34.8554,39.5711,1,0,0
6.909941,1788213285.528841,-2.9622,6.8293,6.8293,34.5354,39.3355,1,0,0
6.917350,1788213285.537250,-2.9394,6.2461,6.2461,34.2154,38.9453,1,0,0
6.925911,1788213285.537250,-2.9394,5.7241,5.7241,33.8954,38.9453,1,0,0
6.934146,1788213285.551459,7.8313,5.9251,5.9251,33.5754,38.3981,1,0,0
6.942279,1788213285.554046,-3.0709,5.7551,5.7551,33.2554,38.0857,1,0,0
6.949738,1788213285.566633,6.4948,5.8178,5.8178,32.9354,37.6950,1,0,0
6.957931,1788213285.570712,-3.1590,5.5557,5.5557,32.6154,37.3761,1,0,0
6.965959,1788213285.582788,6.8573,5.6610,5.6610,32.2954,37.2141,1,0,0
6.973530,1788213285.587800,-3.2374,5.3469,5.3469,31.9754,36.7206,1,0,0
6.981275,1788213285.596915,5.3376,5.3463,5.3463,31.6554,36.4730,1,0,0
6.989811,1788213285.603704,-3.3035,4.9408,4.9408,31.3354,36.3085,1,0,0
6.998420,1788213285.613229,4.7273,4.9271,4.9271,31.0154,35.8994,1,0,0
7.006142,1788213285.620881,-3.3242,4.4969,4.4969,30.6954,35.4115,1,0,0
7.014373,1788213285.628068,3.2739,4.4371,4.4371,30.3754,35.3305,1,0,0
7.021378,1788213285.637279,-3.3138,3.9587,3.9587,30.0554,35.3305,1,0,0
7.029942,1788213285.644838,-3.3226,3.5860,3.5860,29.7354,34.6792,1,0,0
7.038020,1788213285.653375,-3.3314,3.1893,3.1893,29.4154,34.1878,1,0,0
7.046125,1788213285.661729,-3.3462,2.8227,2.8227,29.0954,33.9397,1,0,0
7.054708,1788213285.670060,-3.3486,2.4781,2.4781,28.7754,33.5230,1,0,0
7.062248,1788213285.678622,-3.3475,2.1449,2.1449,28.4554,33.1037,1,0,0
7.070245,1788213285.687154,-3.3488,1.8324,1.8324,28.1354,32.7672,1,0,0
7.078032,1788213285.695927,-3.4287,1.5259,1.5259,27.8154,32.4304,1,0,0
7.086067,1788213285.703967,-3.4747,1.2581,1.2581,27.4954,32.1777,1,0,0
7.093632,1788213285.712526,-3.4986,0.9884,0.9884,27.1754,31.8410,1,0,0
7.102204,1788213285.721110,0.9399,0.9857,0.9857,26.8554,31.5048,1,0,0
7.110237,1788213285.729139,-3.4745,0.7493,0.7493,26.5354,31.1692,1,0,0
7.117951,1788213285.737162,-0.2483,0.6966,0.6966,26.2154,30.8344,1,0,0
7.126514,1788213285.737162,-0.2483,0.6471,0.6471,25.8954,30.5004,1,0,0
7.134552,1788213285.752969,-0.8724,0.4983,0.4983,25.5754,30.2506,1,0,0
7.142622,1788213285.761503,-3.3888,0.2836,0.2836,25.2554,29.9183,1,0,0
7.150862,1788213285.768550,-1.5293,0.2002,0.2002,24.9354,29.5869,1,0,0
7.158395,1788213285.770762,-3.3834,0.1468,0.1468,24.6154,29.2565,1,0,0
7.166453,1788213285.785339,-1.7833,-0.0275,-0.0275,24.2954,28.9270,1,0,0
7.174020,1788213285.787342,-3.4216,-0.0732,-0.0732,23.9754,28.5983,1,0,0
7.182152,1788213285.800944,-2.4524,-0.2742,-0.2742,23.6554,28.2706,1,0,0
7.190686,1788213285.804080,-3.4691,-0.3409,-0.3409,23.3354,28.0253,1,0,0
7.198756,1788213285.815125,-2.0828,-0.4620,-0.4620,23.0154,27.6988,1,0,0
7.206324,1788213285.820208,-3.3263,-0.5572,-0.5572,22.6954,27.3731,1,0,0
7.214362,1788213285.831264,-2.3256,-0.6799,-0.6799,22.3754,27.0480,1,0,0
7.222428,1788213285.837309,-3.1635,-0.7771,-0.7771,22.0554,26.7226,1,0,0
7.230045,1788213285.845808,-2.6432,-0.8779,-0.8779,21.7354,26.3932,1,0,0
7.238071,1788213285.853978,-3.0752,-0.9921,-0.9921,21.4154,26.0600,1,0,0
7.246278,1788213285.862153,-3.0801,-1.1005,-1.1005,21.0954,25.8083,1,0,0
7.254392,1788213285.871698,-3.1365,-1.2226,-1.2226,20.7754,25.4709,1,0,0
7.262390,1788213285.878291,-3.1669,-1.3046,-1.3046,20.4554,25.1322,1,0,0
7.270406,1788213285.887306,-3.2301,-1.4138,-1.4138,20.1354,24.7928,1,0,0
7.278417,1788213285.895325,-3.2512,-1.5069,-1.5069,19.8154,24.4532,1,0,0
7.286531,1788213285.904857,-3.2457,-1.6104,-1.6104,19.4954,24.1138,1,0,0
7.294689,1788213285.912591,-3.2149,-1.6887,-1.6887,19.1754,23.8595,1,0,0
7.302225,1788213285.920120,-3.1661,-1.7589,-1.7589,18.8554,23.5211,1,0,0
7.310783,1788213285.928670,-3.0849,-1.8299,-1.8299,18.5354,23.1835,1,0,0
7.318822,1788213285.937726,-3.8722,-1.9451,-1.9451,18.2154,22.8469,1,0,0
7.325848,1788213285.945748,-2.9263,-1.9944,-1.9944,17.8954,22.5113,1,0,0
7.334390,1788213285.953293,-4.5104,-2.1136,-2.1136,17.5754,22.1768,1,0,0
7.342951,1788213285.961870,-2.7630,-2.1483,-2.1483,17.2554,21.8435,1,0,0
7.351011,1788213285.969892,-4.0948,-2.2458,-2.2458,16.9354,21.5941,1,0,0
7.358554,1788213285.978454,-2.7386,-2.2720,-2.2720,16.6154,21.2626,1,0,0
7.366566,1788213285.984446,-4.5988,-2.3600,-2.3600,16.2954,20.9322,1,0,0
7.374583,1788213285.987467,-2.7862,-2.3683,-2.3683,15.9754,20.6028,1,0,0
7.382631,1788213285.999518,-4.3109,-2.5104,-2.5104,15.6554,20.2743,1,0,0
7.390662,1788213286.004541,-2.8059,-2.5198,-2.5198,15.3354,19.9466,1,0,0
7.399194,1788213286.016076,-4.4564,-2.6554,-2.6554,15.0154,19.6198,1,0,0
7.406286,1788213286.020096,-2.8107,-2.6594,-2.6594,14.6954,19.2938,1,0,0
7.414666,1788213286.031199,-4.5936,-2.7900,-2.7900,14.3754,19.0498,1,0,0
7.423225,1788213286.036582,-2.7594,-2.7889,-2.7889,14.0554,18.7249,1,0,0
7.430794,1788213286.046161,-4.8638,-2.9107,-2.9107,13.7354,18.4007,1,0,0
7.438854,1788213286.053737,-2.7034,-2.9010,-2.9010,13.4154,18.0770,1,0,0
7.446872,1788213286.062762,-2.7100,-2.8904,-2.8904,13.0954,17.7537,1,0,0
7.454936,1788213286.070794,-2.7273,-2.8824,-2.8824,12.7754,17.4310,1,0,0
7.462982,1788213286.078951,-2.7466,-2.8756,-2.8756,12.4554,17.1086,1,0,0
7.471107,1788213286.087001,-2.7646,-2.8701,-2.8701,12.1354,16.7865,1,0,0
7.478674,1788213286.095233,-2.8078,-2.8669,-2.8669,11.8154,16.5452,1,0,0
7.487219,1788213286.104074,-2.8463,-2.8658,-2.8658,11.4954,16.2237,1,0,0
7.494286,1788213286.112187,-2.8411,-2.8646,-2.8646,11.1754,15.9020,1,0,0
7.502842,1788213286.120744,-2.8083,-2.8617,-2.8617,10.8554,15.5768,1,0,0
7.510874,1788213286.128829,-2.7707,-2.8572,-2.8572,10.5354,15.2471,1,0,0
7.519454,1788213286.137815,-2.7488,-2.8513,-2.8513,10.2154,14.9141,1,0,0
7.527523,1788213286.145369,-2.7421,-2.8462,-2.8462,9.8954,14.5788,1,0,0
7.535322,1788213286.154223,-2.7807,-2.8427,-2.8427,9.5754,14.2420,1,0,0
7.543448,1788213286.162338,-2.8281,-2.8420,-2.8420,9.2554,13.9042,1,0,0
7.550521,1788213286.170421,-5.2278,-2.9593,-2.9593,8.9354,13.5660,1,0,0
7.559534,1788213286.170421,-5.2278,-3.0698,-3.0698,8.6154,13.2278,1,0,0
7.567496,1788213286.179434,-2.9705,-3.0644,-3.0644,8.2954,12.8900,1,0,0
7.575587,1788213286.187396,-3.0002,-3.0613,-3.0613,7.9754,12.6369,1,0,0
7.583402,1788213286.202281,-5.5185,-3.2747,-3.2747,7.6554,12.3002,1,0,0
7.591433,1788213286.203302,-3.1194,-3.2737,-3.2737,7.3354,11.9643,1,0,0
7.599053,1788213286.217936,-5.1308,-3.4324,-3.4324,7.0154,11.6293,1,0,0
7.607557,1788213286.220940,-3.1356,-3.4268,-3.4268,6.6954,11.2953,1,0,0
