t_s,t_capture,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3
13.314879,1788210588.170520,14.5900,5.2181,5.2181,5.1627,6.5927,1,0,0
13.323495,1788210588.174185,-0.0713,5.0954,5.0954,5.0954,6.4410,0,0,0
13.330731,1788210588.185758,13.9491,5.7083,5.7083,5.7083,6.2942,0,0,0
13.338803,1788210588.190898,-0.0522,5.5235,5.5235,5.5235,6.1595,0,0,0
13.346722,1788210588.200947,13.4174,6.0007,6.0007,6.0007,6.0340,0,0,0
13.354769,1788210588.206902,-0.0135,5.7790,5.7790,5.7790,5.9276,0,0,0
13.363358,1788210588.216966,12.7662,6.2010,6.2010,6.2010,5.8401,0,0,0
13.371307,1788210588.223563,0.0053,5.9496,5.9496,5.9496,5.7764,0,0,0
13.378518,1788210588.232541,12.0299,6.2789,6.2789,6.2789,5.7348,0,0,0
13.386739,1788210588.240889,0.0090,5.9608,5.9608,5.9608,5.7093,0,0,0
13.395634,1788210588.248808,0.0025,5.6725,5.6725,5.6725,5.6998,0,0,0
13.403172,1788210588.257348,-0.0001,5.3767,5.3767,5.3767,5.6986,0,0,0
13.411180,1788210588.266353,-0.0028,5.0811,5.0811,5.0811,5.6987,0,0,0
13.418456,1788210588.274628,-0.0079,4.8224,4.8224,4.8224,5.6983,0,0,0
13.427153,1788210588.282276,-0.0080,4.5941,4.5941,4.5941,5.6870,0,0,0
13.435106,1788210588.290335,-0.0176,4.3647,4.3647,4.3647,5.6631,0,0,0
13.442796,1788210588.299045,-0.0214,4.1294,4.1294,4.1294,5.6304,0,0,0
13.450791,1788210588.306967,-0.0303,3.9253,3.9253,3.9253,5.5825,0,0,0
13.459344,1788210588.315402,-0.0266,3.7193,3.7193,3.7193,5.5235,0,0,0
13.467815,1788210588.323591,-0.0552,3.5278,3.5278,3.5278,5.4302,0,0,0
13.475897,1788210588.332008,-0.0550,3.3411,3.3411,3.3411,5.3419,0,0,0
13.484451,1788210588.332008,-0.0550,3.1724,3.1724,3.1724,5.2439,0,0,0
13.492131,1788210588.341627,7.4939,3.4267,3.4267,3.4267,5.1357,0,0,0
13.498947,1788210588.347709,-0.0185,3.2955,3.2955,3.2955,5.0187,0,0,0
13.507325,1788210588.356123,-0.0174,3.1234,3.1234,3.1234,4.9550,0,0,0
13.515362,1788210588.365505,-0.0209,2.9423,2.9423,2.9423,4.7717,0,0,0
13.523629,1788210588.374048,6.1536,3.1109,3.1109,3.1109,4.6405,0,0,0
13.531260,1788210588.387036,5.5565,3.3003,3.3003,3.3003,4.5122,0,0,0
13.539472,1788210588.390258,-0.0503,3.2318,3.2318,3.2318,4.3891,0,0,0
13.547475,1788210588.402649,4.0986,3.2960,3.2960,3.2960,4.2727,0,0,0
13.555552,1788210588.406688,-0.0432,3.2110,3.2110,3.2110,4.1619,0,0,0
13.563834,1788210588.418012,3.5148,3.2317,3.2317,3.2317,4.0614,0,0,0
13.571832,1788210588.424016,-0.0217,3.1102,3.1102,3.1102,3.9691,0,0,0
13.579820,1788210588.433983,3.0768,3.1082,3.1082,3.1082,3.8858,0,0,0
13.587821,1788210588.439997,-0.0359,2.9906,2.9906,2.9906,3.8098,0,0,0
13.595982,1788210588.449626,2.1174,2.9395,2.9395,2.9395,3.7360,0,0,0
13.604002,1788210588.456173,-0.0605,2.8177,2.8177,2.8177,3.6675,0,0,0
13.612203,1788210588.466229,1.1660,2.7170,2.7170,2.7170,3.6011,0,0,0
13.620144,1788210588.473331,-0.0524,2.5954,2.5954,2.5954,3.5351,0,0,0
13.627593,1788210588.481385,-0.0571,2.4641,2.4641,2.4641,3.4693,0,0,0
13.635596,1788210588.489769,-0.0499,2.3347,2.3347,2.3347,3.4049,0,0,0
13.643764,1788210588.498765,-0.0538,2.2034,2.2034,2.2034,3.3374,0,0,0
13.652066,1788210588.506951,-0.0527,2.0899,2.0899,2.0899,3.2708,0,0,0
13.659697,1788210588.515247,-0.0462,1.9810,1.9810,1.9810,3.1980,0,0,0
13.668016,1788210588.523751,-0.0415,1.8755,1.8755,1.8755,3.1244,0,0,0
13.676138,1788210588.532240,-0.0453,1.7755,1.7755,1.7755,3.0454,0,0,0
13.683645,1788210588.540284,-0.0437,1.6855,1.6855,1.6855,2.9593,0,0,0
13.692050,1788210588.548207,-0.0438,1.6012,1.6012,1.6012,2.8782,0,0,0
13.700196,1788210588.556436,-0.0480,1.5178,1.5178,1.5178,2.7889,0,0,0
13.708198,1788210588.557372,-3.6254,1.4868,1.4868,1.4868,2.7003,0,0,0
13.716197,1788210588.572380,-3.9856,1.0005,1.0005,1.0005,2.6117,0,0,0
13.724124,1788210588.574369,-0.0504,0.9871,0.9871,0.9871,2.5252,0,0,0
13.732126,1788210588.581300,-0.0564,0.9422,0.9422,0.9422,2.4321,0,0,0
13.739651,1788210588.590813,-0.0396,0.8851,0.8851,0.8851,2.3339,0,0,0
13.747976,1788210588.604137,-5.7187,0.3586,0.3586,0.3586,2.2391,0,0,0
13.756160,1788210588.607151,-0.0448,0.3508,0.3508,0.3508,2.1393,0,0,0
13.764090,1788210588.619720,-6.7471,-0.1864,-0.1864,-0.1864,2.0283,0,0,0
13.772088,1788210588.623259,-0.0634,-0.1837,-0.1837,-0.1837,1.9163,0,0,0
13.780537,1788210588.635259,-7.7064,-0.7301,-0.7301,-0.7301,1.7963,0,0,0
13.788554,1788210588.639734,-0.0682,-0.7114,-0.7114,-0.7114,1.6664,0,0,0
13.796590,1788210588.650730,-8.6375,-1.2430,-1.2430,-1.2430,1.5304,0,0,0
13.804602,1788210588.655791,-0.1020,-1.2065,-1.2065,-1.2065,1.3820,0,0,0
13.811926,1788210588.665786,-9.8799,-1.7395,-1.7395,-1.7395,1.2192,0,0,0
13.820934,1788210588.674106,-0.1135,-1.6557,-1.6557,-1.6557,1.0454,0,0,0
13.828925,1788210588.682101,-10.8935,-2.1161,-2.1161,-2.1161,0.8676,0,0,0
13.836934,1788210588.690101,-0.1293,-2.0174,-2.0174,-2.0174,0.6815,0,0,0
13.844344,1788210588.698257,-0.1308,-1.9221,-1.9221,-1.9221,0.4909,0,0,0
13.852339,1788210588.706513,-0.1021,-1.8295,-1.8295,-1.8295,0.3010,0,0,0
13.860718,1788210588.714855,-0.1162,-1.7416,-1.7416,-1.7416,0.1137,0,0,0
13.868695,1788210588.723882,-0.0838,-1.6503,-1.6503,-1.6503,-0.0658,0,0,0
13.876892,1788210588.731998,-0.0809,-1.5723,-1.5723,-1.5723,-0.2398,0,0,0
13.885015,1788210588.740216,-0.0848,-1.4976,-1.4976,-1.4976,-0.3971,0,0,0
13.891936,1788210588.748194,-0.0819,-1.4287,-1.4287,-1.4287,-0.5436,0,0,0
13.900899,1788210588.757083,-0.0905,-1.3566,-1.3566,-1.3566,-0.6783,0,0,0
13.908898,1788210588.765075,-0.0892,-1.2950,-1.2950,-1.2950,-0.7937,0,0,0
13.916900,1788210588.765075,-0.0892,-1.2365,-1.2365,-1.2365,-0.8975,0,0,0
13.924901,1788210588.774076,-15.8841,-2.0394,-2.0394,-1.9565,-0.9820,1,0,0
13.932899,1788210588.789159,-16.6198,-3.3399,-3.3399,-2.6765,-1.0530,1,0,0
13.940600,1788210588.790075,-0.1224,-3.3209,-3.3209,-3.3209,-1.1117,0,0,0
13.949519,1788210588.804772,-17.2693,-4.5409,-4.5409,-4.0409,-1.1745,1,0,0
13.956600,1788210588.806695,-0.1332,-4.4865,-4.4865,-4.4865,-1.2529,0,0,0
13.964717,1788210588.820875,-18.1275,-5.6442,-5.6442,-5.2065,-1.3545,1,0,0
13.973409,1788210588.823892,-0.1282,-5.5380,-5.5380,-5.5380,-1.4858,0,0,0
13.981403,1788210588.836581,-19.2113,-6.5878,-6.5878,-6.2580,-1.6538,1,0,0
13.989501,1788210588.840596,-0.1371,-6.4233,-6.4233,-6.4233,-1.8544,0,0,0
13.996998,1788210588.852666,-19.4779,-7.3810,-7.3810,-7.1433,-2.0905,1,0,0
14.005112,1788210588.857213,-0.1500,-7.1729,-7.1729,-7.1729,-2.3527,0,0,0
14.013088,1788210588.868271,-20.9285,-8.1038,-8.1038,-7.8929,-2.6392,1,0,0
14.021086,1788210588.873263,-0.1438,-7.8529,-7.8529,-7.8529,-2.9422,0,0,0
14.029089,1788210588.883273,-21.5750,-8.6993,-8.6993,-8.5729,-3.2531,1,0,0
14.037103,1788210588.890270,-0.1411,-8.3262,-8.3262,-8.3262,-3.5737,0,0,0
14.045120,1788210588.900385,-22.4887,-9.2082,-9.2082,-9.0462,-3.9080,1,0,0
14.053089,1788210588.907275,-0.1291,-8.8183,-8.8183,-8.8183,-4.2521,0,0,0
14.061103,1788210588.915189,-0.1387,-8.3961,-8.3961,-8.3961,-4.6033,0,0,0
14.069088,1788210588.923275,-0.1385,-7.9889,-7.9889,-7.9889,-4.9498,0,0,0
14.077085,1788210588.931189,-0.1346,-7.6118,-7.6118,-7.6118,-5.2831,0,0,0
14.085186,1788210588.940284,-0.1364,-7.2047,-7.2047,-7.2047,-5.6747,0,0,0
14.093196,1788210588.948363,-0.1367,-6.8624,-6.8624,-6.8624,-5.8866,0,0,0
14.101020,1788210588.956169,-0.1284,-6.5468,-6.5468,-6.5468,-6.1335,0,0,0
14.108979,1788210588.965162,-0.1268,-6.2011,-6.2011,-6.2011,-6.3826,0,0,0
14.116904,1788210588.973137,-0.1129,-5.9075,-5.9075,-5.9075,-6.5319,0,0,0
14.125674,1788210588.980886,-0.1037,-5.6342,-5.6342,-5.6342,-6.6158,0,0,0
14.133693,1788210588.980886,-0.1037,-5.3649,-5.3649,-5.3649,-6.7154,0,0,0
14.141613,1788210588.997844,-0.1269,-4.8514,-4.8514,-4.8514,-6.7559,0,0,0
14.149812,1788210588.998789,-0.1269,-4.8228,-4.8228,-4.8228,-6.7655,0,0,0
14.157793,1788210589.006989,-27.9546,-5.9622,-5.9622,-5.5428,-6.7447,1,0,0
14.165500,1788210589.015882,-0.1145,-5.6499,-5.6499,-5.6499,-6.6942,0,0,0
14.173482,1788210589.023671,-0.1201,-5.3887,-5.3887,-5.3887,-6.6328,0,0,0
14.181480,1788210589.031667,-0.1251,-5.1330,-5.1330,-5.1330,-6.5636,0,0,0
14.189584,1788210589.039678,-0.1333,-4.8890,-4.8890,-4.8890,-6.4828,0,0,0
14.198220,1788210589.048769,-0.1300,-4.6266,-4.6266,-4.6266,-6.4045,0,0,0
14.206308,1788210589.057461,-0.1293,-4.3885,-4.3885,-4.3885,-6.3246,0,0,0
14.214303,1788210589.070477,-30.3692,-6.3591,-6.3591,-5.1085,-6.2367,1,0,0
14.222292,1788210589.073471,-0.1253,-6.2430,-6.2430,-5.8285,-6.1424,1,0,0
14.230307,1788210589.085473,-30.7494,-7.9772,-7.9772,-6.5485,-6.0446,1,0,0
14.238310,1788210589.089490,-0.1176,-7.7830,-7.7830,-7.2685,-5.9573,1,0,0
14.246271,1788210589.101484,-32.0455,-9.5162,-9.5162,-7.9885,-5.8870,1,0,0
14.254263,1788210589.106545,-0.1239,-9.2230,-9.2230,-8.7085,-5.8523,1,0,0
14.262260,1788210589.117500,-32.1308,-10.7379,-10.7379,-9.4285,-5.8692,1,0,0
14.270360,1788210589.123513,-0.1356,-10.3445,-10.3445,-10.1485,-5.9301,1,0,0
14.278343,1788210589.134437,-32.9746,-11.8453,-11.8453,-10.8685,-6.0431,1,0,0
14.286373,1788210589.140633,-0.1195,-11.3954,-11.3954,-11.3954,-6.2131,0,0,0
14.294350,1788210589.149606,-33.2938,-12.6077,-12.6077,-12.1154,-6.4276,1,0,0
14.301753,1788210589.156928,-0.1162,-12.0434,-12.0434,-12.0434,-6.6810,0,0,0
14.309766,1788210589.164952,-0.0992,-11.4600,-11.4600,-11.4600,-6.9649,0,0,0
14.317768,1788210589.173846,-0.0904,-10.8530,-10.8530,-10.8530,-7.2772,0,0,0
14.326330,1788210589.182431,-0.0925,-10.3018,-10.3018,-10.3018,-7.6095,0,0,0
14.334327,1788210589.190547,-0.0964,-9.8035,-9.8035,-9.8035,-7.9383,0,0,0
14.342252,1788210589.198431,-0.0883,-9.3391,-9.3391,-9.3391,-8.2508,0,0,0
14.350254,1788210589.206428,-0.0995,-8.8889,-8.8889,-8.8889,-8.5288,0,0,0
14.358330,1788210589.213554,-34.9135,-10.0048,-10.0048,-9.6089,-8.7689,1,0,0
14.366322,1788210589.215506,-0.1025,-9.8840,-9.8840,-9.8840,-8.8241,0,0,0
14.374328,1788210589.228523,-36.1235,-11.8901,-11.8901,-10.6040,-9.1334,1,0,0
14.382344,1788210589.231504,-0.0818,-11.6723,-11.6723,-11.3240,-9.2680,1,0,0
14.390471,1788210589.244637,-36.1564,-13.5733,-13.5733,-12.0440,-9.3877,1,0,0
14.397962,1788210589.247647,-0.0942,-13.3207,-13.3207,-12.7640,-9.5189,1,0,0
14.407051,1788210589.259249,-36.5790,-14.9387,-14.9387,-13.4840,-9.6663,1,0,0
14.414753,1788210589.265153,-0.1037,-14.4010,-14.4010,-14.2040,-9.8414,1,0,0
14.422753,1788210589.274934,-37.5001,-15.7756,-15.7756,-14.9240,-10.0469,1,0,0
14.430476,1788210589.281651,-0.0922,-15.1302,-15.1302,-15.1302,-10.2825,0,0,0
14.438473,1788210589.290577,-37.4142,-16.3495,-16.3495,-15.8502,-10.5453,1,0,0
14.446506,1788210589.298613,-0.0711,-15.5532,-15.5532,-15.5532,-10.8281,0,0,0
14.454513,1788210589.306572,-0.0672,-14.8111,-14.8111,-14.8332,-11.1212,1,0,0
14.462463,1788210589.315567,-0.0685,-14.0191,-14.0191,-14.1132,-11.4311,1,0,0
14.470541,1788210589.323653,-0.0793,-13.3357,-13.3357,-13.3932,-11.7414,1,0,0
14.479190,1788210589.332655,-0.0758,-12.6102,-12.6102,-12.6732,-12.0954,1,0,0
14.487215,1788210589.340391,-0.0647,-12.0112,-12.0112,-12.0112,-12.3376,0,0,0
14.495214,1788210589.349391,-0.0629,-11.3485,-11.3485,-11.3485,-12.5457,0,0,0
14.503343,1788210589.356434,-0.0739,-10.8501,-10.8501,-10.8501,-12.7031,0,0,0
14.511336,1788210589.365548,-0.0674,-10.2382,-10.2382,-10.2382,-12.8056,0,0,0
14.519433,1788210589.373620,-0.0560,-9.7208,-9.7208,-9.7208,-12.8490,0,0,0
14.527724,1788210589.381901,-0.0587,-9.2159,-9.2159,-9.2159,-12.8582,0,0,0
14.535768,1788210589.390025,-0.0755,-8.7452,-8.7452,-8.7452,-12.8208,0,0,0
14.543770,1788210589.399045,-0.0823,-8.2515,-8.2515,-8.2515,-12.7365,0,0,0
14.551769,1788210589.407023,-0.0803,-7.8357,-7.8357,-7.8357,-12.6081,0,0,0
14.559798,1788210589.415949,-39.4223,-9.5807,-9.5807,-8.5557,-12.4369,1,0,0
14.567773,1788210589.424049,-0.0401,-9.0978,-9.0978,-9.0978,-12.2308,0,0,0
14.575773,1788210589.431948,-0.0354,-8.6482,-8.6482,-8.6482,-11.9924,0,0,0
14.583781,1788210589.439945,-0.0368,-8.2144,-8.2144,-8.2144,-11.7401,0,0,0
14.591776,1788210589.446961,-39.7389,-9.5839,-9.5839,-8.9344,-11.4883,1,0,0
14.599449,1788210589.448952,-0.0461,-9.4618,-9.4618,-9.4618,-11.2358,0,0,0
14.607535,1788210589.462725,-39.5023,-11.8828,-11.8828,-10.1818,-10.9958,1,0,0
14.615536,1788210589.465629,-0.0579,-11.6665,-11.6665,-10.9018,-10.7819,1,0,0
14.623570,1788210589.477635,-39.9884,-13.6534,-13.6534,-11.6218,-10.5938,1,0,0
14.631528,1788210589.482634,-0.0697,-13.2357,-13.2357,-12.3418,-10.4451,1,0,0
14.639526,1788210589.492718,-39.8102,-14.8338,-14.8338,-13.0618,-10.3320,1,0,0
14.647758,1788210589.498729,-0.0568,-14.2952,-14.2952,-13.7818,-10.2706,1,0,0
14.655859,1788210589.508036,-39.9064,-15.7330,-15.7330,-14.5018,-10.2585,1,0,0
14.663849,1788210589.515031,-0.0185,-15.0683,-15.0683,-15.0683,-10.3044,0,0,0
14.671849,1788210589.524024,-0.0210,-14.2587,-14.2587,-14.3483,-10.3972,1,0,0
14.679854,1788210589.532030,-0.0146,-13.5659,-13.5659,-13.6283,-10.5502,1,0,0
14.688285,1788210589.541036,-0.0073,-12.8223,-12.8223,-12.9083,-10.7503,1,0,0
14.695359,1788210589.548461,-0.0143,-12.2331,-12.2331,-12.2331,-10.9686,0,0,0
14.704406,1788210589.559585,-0.0101,-11.4047,-11.4047,-11.5131,-11.1903,1,0,0
14.712412,1788210589.565581,-0.0102,-10.9722,-10.9722,-10.9722,-11.3979,0,0,0
14.720459,1788210589.573627,0.0037,-10.4175,-10.4175,-10.4175,-11.5718,0,0,0
14.728566,1788210589.584744,-39.4593,-12.3643,-12.3643,-11.1375,-11.6979,1,0,0
14.736099,1788210589.590260,0.0067,-11.9352,-11.9352,-11.8575,-11.7762,1,0,0
14.744114,1788210589.600290,-39.4007,-13.5861,-13.5861,-12.5775,-11.8016,1,0,0
14.752106,1788210589.606289,-0.0141,-13.0815,-13.0815,-13.0815,-11.8173,0,0,0
14.760370,1788210589.616535,-38.9329,-14.6512,-14.6512,-13.8015,-11.8216,1,0,0
14.768373,1788210589.623548,-0.0267,-14.0252,-14.0252,-14.0252,-11.8429,0,0,0
14.776373,1788210589.632544,-0.0052,-13.2580,-13.2580,-13.3052,-11.8872,1,0,0
14.784375,1788210589.640544,0.0180,-12.6029,-12.6029,-12.6029,-11.9625,0,0,0
14.792378,1788210589.648553,0.0266,-11.9746,-11.9746,-11.9746,-12.0611,0,0,0
14.799889,1788210589.648553,0.0266,-11.3744,-11.3744,-11.3744,-12.1637,0,0,0
14.808433,1788210589.662606,-38.9312,-13.6593,-13.6593,-12.0944,-12.2576,1,0,0
14.816433,1788210589.665609,0.0742,-13.3965,-13.3965,-12.8144,-12.3223,1,0,0
14.824433,1788210589.676607,-38.0631,-15.0116,-15.0116,-13.5344,-12.3542,1,0,0
14.832434,1788210589.681609,0.0560,-14.5414,-14.5414,-14.2544,-12.3642,1,0,0
14.840433,1788210589.692610,-37.7743,-16.0525,-16.0525,-14.9744,-12.3726,1,0,0
14.848428,1788210589.698609,0.0351,-15.4579,-15.4579,-15.4579,-12.3893,0,0,0
14.856614,1788210589.708609,-37.1095,-16.7397,-16.7397,-16.1779,-12.4395,1,0,0
14.864613,1788210589.715807,0.0402,-16.0041,-16.0041,-16.0041,-12.5324,0,0,0
14.872962,1788210589.723908,0.0361,-15.2090,-15.2090,-15.2841,-12.6652,1,0,0
14.881016,1788210589.732176,0.0596,-14.4302,-14.4302,-14.5641,-12.8415,1,0,0
14.889014,1788210589.740071,0.0721,-13.7163,-13.7163,-13.8441,-13.0381,1,0,0
14.896977,1788210589.749168,0.0379,-12.9367,-12.9367,-13.1241,-13.2353,1,0,0
14.905283,1788210589.757451,0.0706,-12.2578,-12.2578,-12.4041,-13.4111,1,0,0
14.913473,1788210589.765455,0.0491,-11.6324,-11.6324,-11.6841,-13.5515,1,0,0
14.920624,1788210589.773782,0.0420,-11.0136,-11.0136,-11.0136,-13.6481,0,0,0
14.928192,1788210589.781837,0.0719,-10.4419,-10.4419,-10.4419,-13.6870,0,0,0
14.936654,1788210589.790830,0.0605,-9.8388,-9.8388,-9.8388,-13.6797,0,0,0
14.944720,1788210589.800861,-35.4437,-11.4352,-11.4352,-10.5588,-13.6199,1,0,0
14.952699,1788210589.807832,0.0756,-10.9239,-10.9239,-10.9239,-13.5213,0,0,0
14.960880,1788210589.814994,0.0935,-10.4193,-10.4193,-10.4193,-13.3821,0,0,0
14.968930,1788210589.823994,0.1070,-9.8184,-9.8184,-9.8184,-13.2272,0,0,0
14.977081,1788210589.832236,0.0916,-9.2960,-9.2960,-9.2960,-13.0558,0,0,0
14.985378,1788210589.840254,0.0826,-8.8130,-8.8130,-8.8130,-12.8753,0,0,0
14.992714,1788210589.848768,0.0887,-8.3267,-8.3267,-8.3267,-12.6798,0,0,0
15.001371,1788210589.857425,0.1019,-7.8581,-7.8581,-7.8581,-12.4711,0,0,0
15.009264,1788210589.865439,0.1323,-7.4445,-7.4445,-7.4445,-12.2487,0,0,0
15.017262,1788210589.873441,0.1353,-7.0522,-7.0522,-7.0522,-12.0083,0,0,0
15.025279,1788210589.881436,0.1345,-6.6801,-6.6801,-6.6801,-11.7447,0,0,0
15.033263,1788210589.889444,0.1483,-6.3258,-6.3258,-6.3258,-11.4558,0,0,0
15.041476,1788210589.893443,-31.9649,-6.9948,-6.9948,-6.9948,-11.0644,0,0,0
15.049477,1788210589.898652,0.1078,-6.7546,-6.7546,-6.7546,-10.8222,0,0,0
15.057525,1788210589.908648,-31.4773,-8.2808,-8.2808,-7.4746,-10.4944,1,0,0
15.065527,1788210589.915704,0.1009,-7.9074,-7.9074,-7.9074,-10.0970,0,0,0
15.072914,1788210589.923703,-30.9306,-9.0431,-9.0431,-8.6274,-9.8656,1,0,0
15.080918,1788210589.932096,0.1402,-8.5667,-8.5667,-8.5667,-9.5176,0,0,0
15.089293,1788210589.940089,0.1727,-8.1322,-8.1322,-8.1322,-9.2825,0,0,0
15.097298,1788210589.948474,0.1266,-7.7008,-7.7008,-7.7008,-9.0896,0,0,0
15.105913,1788210589.957007,0.1390,-7.2832,-7.2832,-7.2832,-8.9270,0,0,0
15.113101,1788210589.965087,0.1670,-6.9054,-6.9054,-6.9054,-8.7915,0,0,0
15.121100,1788210589.973269,0.1518,-6.5423,-6.5423,-6.5423,-8.6743,0,0,0
15.129098,1788210589.982270,0.1785,-6.1632,-6.1632,-6.1632,-8.5551,0,0,0
15.137192,1788210589.990272,0.1695,-5.8431,-5.8431,-5.8431,-8.4624,0,0,0
15.145095,1788210590.001379,-27.3876,-7.3005,-7.3005,-6.5631,-8.2914,1,0,0
15.153872,1788210590.009054,0.2381,-6.9394,-6.9394,-6.9394,-8.1347,0,0,0
15.161869,1788210590.018050,-26.3336,-8.0033,-8.0033,-7.6594,-7.9700,1,0,0
15.169199,1788210590.023285,0.2628,-7.7319,-7.7319,-7.7319,-7.8129,0,0,0
15.177286,1788210590.032371,-25.7488,-8.7208,-8.7208,-8.4519,-7.6806,1,0,0
15.185370,1788210590.040454,0.2386,-8.2783,-8.2783,-8.2783,-7.5729,0,0,0
15.193952,1788210590.048623,0.2162,-7.8525,-7.8525,-7.8525,-7.5067,0,0,0
15.201459,1788210590.056104,0.2492,-7.4774,-7.4774,-7.4774,-7.4763,0,0,0
15.209560,1788210590.064638,0.2016,-7.0731,-7.0731,-7.0731,-7.4700,0,0,0
15.217965,1788210590.073631,0.2326,-6.6676,-6.6676,-6.6676,-7.4760,0,0,0
15.225837,1788210590.080991,0.2762,-6.3479,-6.3479,-6.3479,-7.4813,0,0,0
15.233869,1788210590.080991,0.2762,-6.0170,-6.0170,-6.0170,-7.4760,0,0,0
15.241831,1788210590.093055,-23.4478,-7.2799,-7.2799,-6.7370,-7.4477,1,0,0
15.249879,1788210590.099007,0.2195,-7.0004,-7.0004,-7.0004,-7.4013,0,0,0
15.257259,1788210590.109062,-21.7232,-7.8935,-7.8935,-7.7204,-7.3352,1,0,0
15.265258,1788210590.114435,0.2438,-7.6207,-7.6207,-7.6207,-7.2701,0,0,0
15.274190,1788210590.124366,-20.9333,-8.4145,-8.4145,-8.3407,-7.2153,1,0,0
15.282191,1788210590.132369,0.2710,-7.9901,-7.9901,-7.9901,-7.1843,0,0,0
15.289340,1788210590.141491,-19.7583,-8.6353,-8.6353,-8.6353,-7.1752,0,0,0
15.297341,1788210590.148511,0.3004,-8.2513,-8.2513,-8.2513,-7.2002,0,0,0
15.305236,1788210590.157562,0.3033,-7.7808,-7.7808,-7.7808,-7.2369,0,0,0
15.313242,1788210590.165412,0.3375,-7.3889,-7.3889,-7.3889,-7.2915,0,0,0
15.321823,1788210590.173416,0.3146,-7.0087,-7.0087,-7.0087,-7.3485,0,0,0
15.329822,1788210590.185999,-17.8486,-7.8194,-7.8194,-7.7287,-7.3961,1,0,0
15.337348,1788210590.189513,0.2960,-7.6392,-7.6392,-7.6392,-7.4304,0,0,0
15.345351,1788210590.201534,-17.2749,-8.3280,-8.3280,-8.3280,-7.4469,0,0,0
15.353693,1788210590.206524,0.2789,-8.0600,-8.0600,-8.0600,-7.4582,0,0,0
15.361638,1788210590.215834,-16.3183,-8.5240,-8.5240,-8.5240,-7.4731,0,0,0
15.369914,1788210590.222765,0.3411,-8.1457,-8.1457,-8.1457,-7.4960,0,0,0
15.377655,1788210590.232088,0.3597,-7.6625,-7.6625,-7.6625,-7.5317,0,0,0
15.385768,1788210590.239401,0.3774,-7.2982,-7.2982,-7.2982,-7.5826,0,0,0
15.393770,1788210590.248945,0.3794,-6.8488,-6.8488,-6.8488,-7.6337,0,0,0
15.401397,1788210590.257453,0.3899,-6.4676,-6.4676,-6.4676,-7.6750,0,0,0
15.410353,1788210590.265509,0.3648,-6.1249,-6.1249,-6.1249,-7.6967,0,0,0
15.417633,1788210590.273844,0.3470,-5.7889,-5.7889,-5.7889,-7.6940,0,0,0
15.426171,1788210590.282349,0.4012,-5.4606,-5.4606,-5.4606,-7.6665,0,0,0
15.434170,1788210590.290351,0.3485,-5.1694,-5.1694,-5.1694,-7.6097,0,0,0
15.442706,1788210590.298873,0.3204,-4.8768,-4.8768,-4.8768,-7.5235,0,0,0
15.449889,1788210590.305993,0.3570,-4.6414,-4.6414,-4.6414,-7.4201,0,0,0
15.457829,1788210590.308091,-11.2193,-4.7309,-4.7309,-4.7309,-7.2991,0,0,0
15.467353,1788210590.323529,0.3600,-4.2617,-4.2617,-4.2617,-7.1292,0,0,0
15.475388,1788210590.331566,0.3972,-4.0276,-4.0276,-4.0276,-6.9770,0,0,0
15.483029,1788210590.340205,0.4213,-3.7880,-3.7880,-3.7880,-6.8147,0,0,0
15.492144,1788210590.340205,0.4213,-3.5771,-3.5771,-3.5771,-6.6402,0,0,0
15.500145,1788210590.355330,-8.7862,-4.0462,-4.0462,-4.0462,-6.4535,0,0,0
15.507396,1788210590.357321,0.4408,-3.9883,-3.9883,-3.9883,-6.2608,0,0,0
15.515948,1788210590.369574,-7.3195,-4.2350,-4.2350,-4.2350,-6.0660,0,0,0
15.523963,1788210590.373124,0.4583,-4.1285,-4.1285,-4.1285,-5.8759,0,0,0
15.531797,1788210590.385456,-7.1847,-4.3556,-4.3556,-4.3556,-5.6930,0,0,0
15.539813,1788210590.390990,0.4271,-4.1889,-4.1889,-4.1889,-5.5264,0,0,0
15.547810,1788210590.401993,-6.1738,-4.3214,-4.3214,-4.3214,-5.3727,0,0,0
15.555819,1788210590.406988,0.4488,-4.1711,-4.1711,-4.1711,-5.2411,0,0,0
15.564065,1788210590.414986,0.4238,-3.9431,-3.9431,-3.9431,-5.1225,0,0,0
15.572063,1788210590.424234,0.4039,-3.6954,-3.6954,-3.6954,-5.0157,0,0,0
15.580065,1788210590.431235,0.4171,-3.5153,-3.5153,-3.5153,-4.9155,0,0,0
15.587585,1788210590.439234,0.4054,-3.3202,-3.3202,-3.3202,-4.8180,0,0,0
15.595739,1788210590.447926,0.4983,-3.1145,-3.1145,-3.1145,-4.7183,0,0,0
15.603295,1788210590.460471,-3.0555,-3.1100,-3.1100,-3.1100,-4.6151,0,0,0
15.611548,1788210590.464458,0.5082,-3.0180,-3.0180,-3.0180,-4.5049,0,0,0
15.620092,1788210590.476285,-1.8326,-2.9330,-2.9330,-2.9330,-4.3971,0,0,0
15.628089,1788210590.482269,0.5274,-2.8028,-2.8028,-2.8028,-4.2844,0,0,0
15.636596,1788210590.492285,-0.9433,-2.6886,-2.6886,-2.6886,-4.1751,0,0,0
15.643634,1788210590.498793,0.5406,-2.5568,-2.5568,-2.5568,-4.0679,0,0,0
