t_s,t_capture,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3
4.889415,1788210123.299381,-33.4142,-37.9749,-37.9749,-25.0000,-25.0000,0,1,0
4.897518,1788210123.308343,-33.6670,-37.7375,-37.7375,-25.0000,-25.0000,0,1,0
4.905929,1788210123.316573,-32.9072,-37.4916,-37.4916,-25.0000,-25.0000,0,1,0
4.913938,1788210123.323682,-32.2438,-37.2587,-37.2587,-25.0000,-25.0000,0,1,0
4.922037,1788210123.332772,-31.9466,-36.9605,-36.9605,-25.0000,-25.0000,0,1,0
4.930945,1788210123.340785,-31.6546,-36.6958,-36.6958,-25.0000,-25.0000,0,1,0
4.939766,1788210123.348815,-30.7851,-36.3996,-36.3996,-25.0000,-25.0000,0,1,0
4.947767,1788210123.358430,-31.0032,-36.0787,-36.0787,-25.0000,-25.0000,0,1,0
4.955888,1788210123.365530,-30.4389,-35.8266,-35.8266,-25.0000,-25.0000,0,1,0
4.964801,1788210123.374550,-30.2390,-35.5127,-35.5127,-25.0000,-25.0000,0,1,0
4.973113,1788210123.382747,-29.8000,-35.2190,-35.2190,-25.0000,-25.0000,0,1,0
4.981379,1788210123.391039,-28.8546,-34.8877,-34.8877,-25.0000,-25.0000,0,1,0
4.989391,1788210123.400136,-28.6093,-34.5304,-34.5304,-25.0000,-25.0000,0,1,0
4.997392,1788210123.408131,-28.0872,-34.2053,-34.2053,-25.0000,-25.0000,0,1,0
5.005839,1788210123.416757,-27.6210,-33.8477,-33.8477,-25.0000,-25.0000,0,1,0
5.014026,1788210123.423765,-27.4988,-33.5641,-33.5641,-25.0000,-25.0000,0,1,0
5.023448,1788210123.433371,-26.8584,-33.1598,-33.1598,-25.0000,-25.0000,0,1,0
5.031852,1788210123.440470,-26.5289,-32.8590,-32.8590,-25.0000,-25.0000,0,1,0
5.040773,1788210123.450527,-26.0629,-32.4300,-32.4300,-25.0000,-25.0000,0,1,0
5.048775,1788210123.458523,-25.5847,-32.0814,-32.0814,-25.0000,-25.0000,0,1,0
5.056878,1788210123.465527,-25.2439,-31.7738,-31.7738,-25.0000,-25.0000,0,1,0
5.065881,1788210123.474632,-25.2637,-31.3979,-31.3979,-25.0000,-25.0000,0,1,0
5.074139,1788210123.482867,-24.4557,-31.0328,-31.0328,-25.0000,-25.0000,0,1,0
5.082241,1788210123.490971,-23.9470,-30.6653,-30.6653,-25.0000,-25.0000,0,1,0
5.090323,1788210123.498972,-23.6098,-30.3032,-30.3032,-25.0000,-25.0000,0,1,0
5.098325,1788210123.507086,-23.6418,-29.9564,-29.9564,-25.0000,-25.0000,0,1,0
5.106603,1788210123.516339,-22.0213,-29.4882,-29.4882,-25.0000,-25.0000,0,1,0
5.115606,1788210123.524346,-22.2121,-29.1131,-29.1131,-25.0000,-25.0000,0,1,0
5.123797,1788210123.533530,-21.3807,-28.6589,-28.6589,-25.0000,-25.0000,0,1,0
5.132587,1788210123.541339,-20.8426,-28.2644,-28.2644,-25.0000,-25.0000,0,1,0
5.140751,1788210123.549490,-20.7072,-27.8666,-27.8666,-25.0000,-25.0000,0,1,0
5.149408,1788210123.557490,-20.3609,-27.4780,-27.4780,-25.0000,-25.0000,0,1,0
5.157466,1788210123.566195,-20.2461,-27.0721,-27.0721,-25.0000,-25.0000,0,1,0
5.165540,1788210123.574285,-19.3683,-26.6682,-26.6682,-25.0000,-25.0000,0,1,0
5.174473,1788210123.583217,-18.4693,-26.1957,-26.1957,-25.0000,-25.0000,0,1,0
5.183467,1788210123.592208,-18.2002,-25.7316,-25.7316,-25.0000,-25.0000,0,1,0
5.191564,1788210123.599308,-17.7858,-25.3623,-25.3623,-25.0000,-25.0000,0,1,0
5.200140,1788210123.607310,-17.9314,-24.9750,-24.9750,-24.9750,-24.9750,0,0,0
5.208737,1788210123.616378,-17.1070,-24.5132,-24.5132,-24.8150,-24.8150,1,0,0
5.216786,1788210123.624428,-16.7515,-24.1057,-24.1057,-24.6550,-24.6550,1,0,0
5.225196,1788210123.633130,-16.6636,-23.6849,-23.6849,-24.4950,-24.4950,1,0,0
5.233210,1788210123.641943,-16.1392,-23.2530,-23.2530,-24.3350,-24.3350,1,0,0
5.241427,1788210123.649066,-14.9629,-22.8646,-22.8646,-24.1750,-24.1750,1,0,0
5.249981,1788210123.657682,-14.7849,-22.4108,-22.4108,-24.0150,-24.0150,1,0,0
5.258046,1788210123.665814,-14.2983,-21.9790,-21.9790,-23.8550,-23.8550,1,0,0
5.267050,1788210123.674703,-13.7131,-21.5002,-21.5002,-23.6950,-23.6950,1,0,0
5.275690,1788210123.683451,-13.3828,-21.0367,-21.0367,-23.5350,-23.5350,1,0,0
5.284691,1788210123.691430,-12.9886,-20.6151,-20.6151,-23.3750,-23.3750,1,0,0
5.292702,1788210123.699535,-12.2678,-20.1708,-20.1708,-23.2150,-23.2150,1,0,0
5.301858,1788210123.708527,-11.5728,-19.6658,-19.6658,-23.0550,-23.0550,1,0,0
5.309959,1788210123.715699,-11.5648,-19.2812,-19.2812,-22.8950,-22.8950,1,0,0
5.317968,1788210123.724700,-11.0426,-18.7961,-18.7961,-22.7350,-22.7350,1,0,0
5.326105,1788210123.732917,-10.7329,-18.3602,-18.3602,-22.5750,-22.5750,1,0,0
5.335301,1788210123.741805,-10.2847,-17.8900,-17.8900,-22.4150,-22.4150,1,0,0
5.343316,1788210123.749064,-9.3267,-17.4778,-17.4778,-22.2550,-22.2550,1,0,0
5.351914,1788210123.758059,-8.8453,-16.9686,-16.9686,-22.0950,-22.0950,1,0,0
5.360785,1788210123.766610,-8.8961,-16.5144,-16.5144,-21.9350,-21.9350,1,0,0
5.369700,1788210123.774643,-7.9551,-16.0601,-16.0601,-21.7750,-21.7750,1,0,0
5.377709,1788210123.783364,-7.7530,-15.5835,-15.5835,-21.6150,-21.6150,1,0,0
5.385725,1788210123.790459,-7.7324,-15.2127,-15.2127,-21.4550,-21.4550,1,0,0
5.393726,1788210123.799467,-6.5543,-14.7000,-14.7000,-21.2950,-21.2950,1,0,0
5.402538,1788210123.807739,-6.0237,-14.2255,-14.2255,-21.1350,-21.1350,1,0,0
5.411832,1788210123.816396,-6.0217,-13.7572,-13.7572,-20.9750,-20.9750,1,0,0
5.420295,1788210123.824596,-5.4742,-13.3077,-13.3077,-20.8150,-20.8150,1,0,0
5.428591,1788210123.833035,-5.0928,-12.8496,-12.8496,-20.6550,-20.6550,1,0,0
5.436769,1788210123.841339,-4.9228,-12.4142,-12.4142,-20.4950,-20.4950,1,0,0
5.445227,1788210123.849545,-4.6372,-11.9917,-11.9917,-20.3350,-20.3350,1,0,0
5.453339,1788210123.857970,-3.5454,-11.5212,-11.5212,-20.1750,-20.1750,1,0,0
5.462327,1788210123.866078,-3.6125,-11.0962,-11.0962,-20.0150,-20.0150,1,0,0
5.470729,1788210123.875087,-2.9832,-10.6147,-10.6147,-19.8550,-19.8550,1,0,0
5.479656,1788210123.882472,-2.0945,-10.1954,-10.1954,-19.6950,-19.6950,1,0,0
5.487838,1788210123.891399,-1.9832,-9.7118,-9.7118,-19.5350,-19.5350,1,0,0
5.495851,1788210123.899580,-1.3949,-9.2606,-9.2606,-19.3750,-19.3750,1,0,0
5.504200,1788210123.907594,-1.0304,-8.8226,-8.8226,-19.2150,-19.2150,1,0,0
5.513114,1788210123.915942,-0.8738,-8.3829,-8.3829,-19.0550,-19.0550,1,0,0
5.521513,1788210123.924857,-0.3824,-7.9122,-7.9122,-18.8950,-18.8950,1,0,0
5.530504,1788210123.933256,0.3101,-7.4548,-7.4548,-18.7350,-18.7350,1,0,0
5.539847,1788210123.949686,1.1993,-6.5641,-6.5641,-18.5750,-18.5750,1,0,0
5.546941,1788210123.957688,0.9251,-6.1677,-6.1677,-18.4150,-18.4150,1,0,0
5.555038,1788210123.965787,1.7294,-5.7448,-5.7448,-18.2550,-18.2550,1,0,0
5.564654,1788210123.974776,2.4529,-5.2605,-5.2605,-18.0950,-18.0950,1,0,0
5.573570,1788210123.983207,2.6570,-4.8200,-4.8200,-17.9350,-17.9350,1,0,0
5.582465,1788210123.991211,2.8558,-4.4134,-4.4134,-17.7750,-17.7750,1,0,0
5.590841,1788210123.999505,3.3444,-3.9884,-3.9884,-17.6150,-17.6150,1,0,0
5.599540,1788210124.007588,3.9027,-3.5663,-3.5663,-17.4550,-17.4550,1,0,0
5.607590,1788210124.016328,3.9775,-3.1321,-3.1321,-17.2950,-17.2950,1,0,0
5.615606,1788210124.024345,4.6160,-2.7209,-2.7209,-17.1350,-17.1350,1,0,0
5.624447,1788210124.032354,5.2568,-2.2978,-2.2978,-16.9750,-16.9750,1,0,0
5.633532,1788210124.040768,5.2388,-1.8790,-1.8790,-16.8150,-16.8150,1,0,0
5.642182,1788210124.048915,5.7783,-1.4663,-1.4663,-16.6550,-16.6550,1,0,0
5.650197,1788210124.057937,5.3135,-1.0643,-1.0643,-16.4950,-16.4950,1,0,0
5.659198,1788210124.065938,6.3885,-0.6698,-0.6698,-16.3350,-16.3350,1,0,0
5.667854,1788210124.074464,6.4911,-0.2674,-0.2674,-16.1750,-16.1750,1,0,0
5.676064,1788210124.082596,6.6551,0.1045,0.1045,-16.0150,-16.0150,1,0,0
5.684134,1788210124.090697,7.2261,0.4856,0.4856,-15.8550,-15.8550,1,0,0
5.692231,1788210124.100234,7.5358,0.9252,0.9252,-15.6950,-15.6950,1,0,0
5.700801,1788210124.107280,8.1665,1.2645,1.2645,-15.5350,-15.5350,1,0,0
5.709048,1788210124.116832,8.2671,1.7016,1.7016,-15.3750,-15.3750,1,0,0
5.717222,1788210124.124789,8.4809,2.0577,2.0577,-15.2150,-15.2150,1,0,0
5.726134,1788210124.132958,8.8733,2.4246,2.4246,-15.0550,-15.0550,1,0,0
5.734824,1788210124.141468,9.1928,2.8032,2.8032,-14.8950,-14.8950,1,0,0
5.743679,1788210124.150300,9.1677,3.1715,3.1715,-14.7350,-14.7350,1,0,0
5.752570,1788210124.157397,9.7307,3.4802,3.4802,-14.5750,-14.5750,1,0,0
5.761263,1788210124.166401,10.0038,3.8644,3.8644,-14.4150,-14.4150,1,0,0
5.769918,1788210124.175026,10.0873,4.2161,4.2161,-14.2550,-14.2550,1,0,0
5.778605,1788210124.182340,10.7610,4.5325,4.5325,-14.0950,-14.0950,1,0,0
5.787084,1788210124.191355,10.6448,4.8923,4.8923,-13.9350,-13.9350,1,0,0
5.795090,1788210124.199826,10.8188,5.2210,5.2210,-13.7750,-13.7750,1,0,0
5.803710,1788210124.207916,10.5393,5.5032,5.5032,-13.6150,-13.6150,1,0,0
5.812094,1788210124.216456,11.6301,5.8451,5.8451,-13.4550,-13.4550,1,0,0
5.824005,1788210124.224839,12.2478,6.1961,6.1961,-13.2950,-13.2950,1,0,0
5.832608,1788210124.241377,11.8646,6.7754,6.7754,-13.1350,-13.1350,1,0,0
5.841542,1788210124.250282,12.5665,7.1096,7.1096,-12.9750,-12.9750,1,0,0
5.850538,1788210124.257287,12.5438,7.3594,7.3594,-12.8150,-12.8150,1,0,0
5.858636,1788210124.266305,12.6907,7.6704,7.6704,-12.6550,-12.6550,1,0,0
5.867993,1788210124.274382,13.1015,7.9558,7.9558,-12.4950,-12.4950,1,0,0
5.876086,1788210124.282834,13.1261,8.2392,8.2392,-12.3350,-12.3350,1,0,0
5.884688,1788210124.291441,13.4715,8.5307,8.5307,-12.1750,-12.1750,1,0,0
5.892969,1788210124.300446,13.7631,8.8347,8.8347,-12.0150,-12.0150,1,0,0
5.901525,1788210124.307627,13.9411,9.0740,9.0740,-11.8550,-11.8550,1,0,0
5.909615,1788210124.316351,13.7050,9.3348,9.3348,-11.6950,-11.6950,1,0,0
5.918730,1788210124.325263,13.9710,9.6009,9.6009,-11.5350,-11.5350,1,0,0
5.926749,1788210124.332577,13.9486,9.8076,9.8076,-11.3750,-11.3750,1,0,0
5.935135,1788210124.341569,14.5369,10.0809,10.0809,-11.2150,-11.2150,1,0,0
5.943777,1788210124.349601,14.5134,10.3109,10.3109,-11.0550,-11.0550,1,0,0
5.951955,1788210124.358600,14.4730,10.5511,10.5511,-10.8950,-10.8950,1,0,0
5.959974,1788210124.365697,14.4047,10.7285,10.7285,-10.7350,-10.7350,1,0,0
5.968459,1788210124.374700,14.9105,10.9695,10.9695,-10.5750,-10.5750,1,0,0
5.977077,1788210124.383208,14.5843,11.1667,11.1667,-10.4150,-10.4150,1,0,0
5.985878,1788210124.391895,15.0648,11.3834,11.3834,-10.2550,-10.2550,1,0,0
5.994794,1788210124.399646,15.0552,11.5664,11.5664,-10.0950,-10.0950,1,0,0
6.003587,1788210124.408628,14.6493,11.7428,11.7428,-9.9350,-9.9350,1,0,0
6.011591,1788210124.416333,15.1838,11.9129,11.9129,-9.7750,-9.7750,1,0,0
6.020655,1788210124.425328,15.6237,12.1251,12.1251,-9.6150,-9.6150,1,0,0
6.029335,1788210124.432398,15.1201,12.2613,12.2613,-9.4550,-9.4550,1,0,0
6.038110,1788210124.441078,15.5682,12.4437,12.4437,-9.2950,-9.2950,1,0,0
6.046193,1788210124.449853,15.7835,12.6297,12.6297,-9.1350,-9.1350,1,0,0
6.054296,1788210124.457936,15.3727,12.7709,12.7709,-8.9750,-8.9750,1,0,0
6.062298,1788210124.466039,15.6848,12.9210,12.9210,-8.8150,-8.8150,1,0,0
6.071012,1788210124.474041,15.6138,13.0580,13.0580,-8.6550,-8.6550,1,0,0
6.079733,1788210124.482755,15.8636,13.2125,13.2125,-8.4950,-8.4950,1,0,0
6.087959,1788210124.491476,15.7700,13.3533,13.3533,-8.3350,-8.3350,1,0,0
6.096063,1788210124.499702,15.5629,13.4682,13.4682,-8.1750,-8.1750,1,0,0
6.104356,1788210124.507806,16.0648,13.6012,13.6012,-8.0150,-8.0150,1,0,0
6.112361,1788210124.516099,15.4720,13.6990,13.6990,-7.8550,-7.8550,1,0,0
6.120489,1788210124.524104,15.6812,13.7991,13.7991,-7.6950,-7.6950,1,0,0
6.128764,1788210124.532232,15.5978,13.8912,13.8912,-7.5350,-7.5350,1,0,0
6.137565,1788210124.540507,14.9055,13.9439,13.9439,-7.3750,-7.3750,1,0,0
6.145644,1788210124.550395,15.7670,14.0557,14.0557,-7.2150,-7.2150,1,0,0
6.154344,1788210124.558389,15.1686,14.1115,14.1115,-7.0550,-7.0550,1,0,0
6.163338,1788210124.566087,15.7963,14.1929,14.1929,-6.8950,-6.8950,1,0,0
6.172047,1788210124.582789,14.9706,14.2697,14.2697,-6.7350,-6.7350,1,0,0
6.181043,1788210124.591782,15.4690,14.3365,14.3365,-6.5750,-6.5750,1,0,0
6.189144,1788210124.598892,14.8188,14.3580,14.3580,-6.4150,-6.4150,1,0,0
6.197151,1788210124.607887,15.0356,14.3956,14.3956,-6.2550,-6.2550,1,0,0
6.206136,1788210124.616883,14.8284,14.4196,14.4196,-6.0950,-6.0950,1,0,0
6.214152,1788210124.623893,14.8081,14.4366,14.4366,-5.9350,-5.9350,1,0,0
6.222264,1788210124.631929,15.2755,14.4783,14.4783,-5.7750,-5.7750,1,0,0
6.231109,1788210124.641260,14.3813,14.4727,14.4727,-5.6150,-5.6150,1,0,0
6.239788,1788210124.649452,14.0956,14.4537,14.4537,-5.4550,-5.4550,1,0,0
6.248395,1788210124.657533,14.0703,14.4347,14.4347,-5.2950,-5.2950,1,0,0
6.256944,1788210124.665610,13.8870,14.4075,14.4075,-5.1350,-5.1350,1,0,0
6.265418,1788210124.676147,13.8511,14.3721,14.3721,-4.9750,-4.9750,1,0,0
6.273421,1788210124.682163,14.1844,14.3651,14.3651,-4.8150,-4.8150,1,0,0
6.281435,1788210124.692162,13.5585,14.3164,14.3164,-4.6550,-4.6550,1,0,0
6.290434,1788210124.699177,13.5154,14.2819,14.2819,-4.4950,-4.4950,1,0,0
6.298681,1788210124.707686,13.4313,14.2379,14.2379,-4.3350,-4.3350,1,0,0
6.307210,1788210124.715948,13.0243,14.1770,14.1770,-4.1750,-4.1750,1,0,0
6.315768,1788210124.724491,12.7455,14.1030,14.1030,-4.0150,-4.0150,1,0,0
6.323857,1788210124.732602,13.3109,14.0640,14.0640,-3.8550,-3.8550,1,0,0
6.332096,1788210124.741030,12.8788,14.0037,14.0037,-3.6950,-3.6950,1,0,0
6.340712,1788210124.749352,12.8681,13.9467,13.9467,-3.5350,-3.5350,1,0,0
6.349260,1788210124.757554,12.2485,13.8627,13.8627,-3.3750,-3.3750,1,0,0
6.357369,1788210124.766137,11.5678,13.7444,13.7444,-3.2150,-3.2150,1,0,0
