t_s,t_capture,in_J3_deg,filt_J3_deg,target_J3_deg,cmd_J3_deg,act_J3_deg,ratelim_J3,rangeclamp_J3,halted_J3
10.056759,1788209092.265706,-3.2464,4.2320,4.2320,15.5600,17.3285,1,0,0
10.065362,1788209092.274485,-3.5453,3.7843,3.7843,15.4400,17.2103,1,0,0
10.072364,1788209092.283455,-4.0201,3.3258,3.3258,15.3200,17.0895,1,0,0
10.081321,1788209092.290732,-4.0478,2.9702,2.9702,15.2000,16.9714,1,0,0
10.089323,1788209092.300442,-4.5271,2.4958,2.4958,15.0800,16.8512,1,0,0
10.097485,1788209092.307608,-4.8187,2.1482,2.1482,14.9600,16.7324,1,0,0
10.105483,1788209092.316597,-5.3104,1.7091,1.7091,14.8400,16.6397,1,0,0
10.113763,1788209092.323775,-5.7810,1.3524,1.3524,14.7200,16.4873,1,0,0
10.121277,1788209092.333305,-6.1387,0.8864,0.8864,14.6000,16.3979,1,0,0
10.128775,1788209092.342805,-6.6759,0.4176,0.4176,14.4800,16.2469,1,0,0
10.137796,1788209092.348905,-6.5626,0.1331,0.1331,14.3600,16.1274,1,0,0
10.144753,1788209092.358782,-7.1986,-0.3383,-0.3383,14.2400,16.0107,1,0,0
10.152754,1788209092.365881,-7.3942,-0.6707,-0.6707,14.1200,15.8926,1,0,0
10.161105,1788209092.374119,-7.8559,-1.0603,-1.0603,14.0000,15.7731,1,0,0
10.169105,1788209092.382238,-8.5111,-1.4590,-1.4590,13.8800,15.6529,1,0,0
10.177145,1788209092.382238,-8.5111,-1.8311,-1.8311,13.7600,15.5320,1,0,0
10.185160,1788209092.392236,-8.8548,-2.2877,-2.2877,13.6400,15.4098,1,0,0
10.193325,1788209092.400255,-9.3487,-2.6607,-2.6607,13.5200,15.2882,1,0,0
10.201135,1788209092.407355,-9.4729,-2.9813,-2.9813,13.4000,15.1659,1,0,0
10.209620,1788209092.416152,-10.2118,-3.3982,-3.3982,13.2800,15.0423,1,0,0
10.217155,1788209092.424775,-10.2046,-3.7831,-3.7831,13.1600,14.9227,1,0,0
10.224836,1788209092.433187,-10.0266,-4.1278,-4.1278,13.0400,14.8327,1,0,0
10.233393,1788209092.441425,-10.7574,-4.4866,-4.4866,12.9200,14.6830,1,0,0
10.240474,1788209092.449484,-10.9693,-4.8300,-4.8300,12.8000,14.5626,1,0,0
10.249502,1788209092.457794,-11.2090,-5.1778,-5.1778,12.6800,14.4445,1,0,0
10.257506,1788209092.466617,-11.9958,-5.5710,-5.5710,12.5600,14.3256,1,0,0
10.265210,1788209092.475241,-11.8903,-5.9274,-5.9274,12.4400,14.2080,1,0,0
10.273907,1788209092.482830,-11.9192,-6.2267,-6.2267,12.3200,14.0878,1,0,0
10.281507,1788209092.491515,-12.7753,-6.5983,-6.5983,12.2000,13.9689,1,0,0
10.289491,1788209092.499534,-12.7853,-6.9237,-6.9237,12.0800,13.8507,1,0,0
10.297445,1788209092.508563,-13.0846,-7.2858,-7.2858,11.9600,13.7276,1,0,0
10.305445,1788209092.516557,-13.5735,-7.6152,-7.6152,11.8400,13.6087,1,0,0
10.312850,1788209092.524867,-12.9124,-7.9028,-7.9028,11.7200,13.4851,1,0,0
10.322105,1788209092.532560,-13.9338,-8.2071,-8.2071,11.6000,13.3662,1,0,0
10.329887,1788209092.540897,-14.0299,-8.5240,-8.5240,11.4800,13.2439,1,0,0
10.337385,1788209092.549013,-14.5985,-8.8461,-8.8461,11.3600,13.1236,1,0,0
10.345395,1788209092.557740,-14.4994,-9.1670,-9.1670,11.2400,13.0041,1,0,0
10.353402,1788209092.566525,-14.7112,-9.4833,-9.4833,11.1200,12.8859,1,0,0
10.362067,1788209092.575096,-14.8923,-9.7846,-9.7846,11.0000,12.8535,1,0,0
10.370064,1788209092.582179,-14.7241,-10.0141,-10.0141,10.8800,12.6439,1,0,0
10.377405,1788209092.591434,-15.3659,-10.3341,-10.3341,10.7600,12.5264,1,0,0
10.385473,1788209092.599503,-15.5318,-10.6069,-10.6069,10.6400,12.4076,1,0,0
10.393536,1788209092.607565,-15.7746,-10.8778,-10.8778,10.5200,12.2867,1,0,0
10.401824,1788209092.607565,-15.7746,-11.1324,-11.1324,10.4000,12.1671,1,0,0
10.409771,1788209092.615854,-15.5908,-11.3719,-11.3719,10.2800,12.0475,1,0,0
10.418248,1788209092.624882,-16.5563,-11.6736,-11.6736,10.1600,11.9567,1,0,0
10.426248,1788209092.632277,-16.3298,-11.8977,-11.8977,10.0400,11.8042,1,0,0
10.433621,1788209092.641278,-16.3592,-12.1561,-12.1561,9.9200,11.6832,1,0,0
10.441620,1788209092.649648,-16.4941,-12.3904,-12.3904,9.8000,11.5597,1,0,0
10.449797,1788209092.658195,-16.8573,-12.6362,-12.6362,9.6800,11.4396,1,0,0
10.457853,1788209092.666929,-17.4431,-12.9061,-12.9061,9.5600,11.3190,1,0,0
10.465073,1788209092.674922,-17.2156,-13.1283,-13.1283,9.4400,11.1969,1,0,0
10.473921,1788209092.682939,-18.0494,-13.3828,-13.3828,9.3200,11.0769,1,0,0
10.481434,1788209092.690944,-17.3514,-13.5875,-13.5875,9.2000,10.9582,1,0,0
10.489448,1788209092.699536,-17.4236,-13.7989,-13.7989,9.0800,10.8409,1,0,0
10.497748,1788209092.708532,-17.7144,-14.0239,-14.0239,8.9600,10.7195,1,0,0
10.505564,1788209092.715706,-17.6850,-14.1935,-14.1935,8.8400,10.6022,1,0,0
10.514154,1788209092.725681,-17.8912,-14.4271,-14.4271,8.7200,10.4842,1,0,0
10.521825,1788209092.732793,-17.8732,-14.5851,-14.5851,8.6000,10.3676,1,0,0
10.529762,1788209092.740881,-18.3735,-14.7813,-14.7813,8.4800,10.2482,1,0,0
10.538049,1788209092.749102,-18.1891,-14.9602,-14.9602,8.3600,10.1282,1,0,0
10.545656,1788209092.757668,-18.4744,-15.1519,-15.1519,8.2400,10.0082,1,0,0
10.554043,1788209092.765982,-18.4013,-15.3241,-15.3241,8.1200,9.8868,1,0,0
10.562043,1788209092.774075,-18.4303,-15.4843,-15.4843,8.0000,9.7633,1,0,0
10.569747,1788209092.782868,-18.5090,-15.6529,-15.6529,7.8800,9.6447,1,0,0
10.577837,1788209092.791867,-18.7108,-15.8268,-15.8268,7.7600,9.5219,1,0,0
10.586047,1788209092.799144,-18.5523,-15.9535,-15.9535,7.6400,9.4019,1,0,0
10.594132,1788209092.807163,-18.2105,-16.0684,-16.0684,7.5200,9.2812,1,0,0
10.602521,1788209092.807163,-18.2105,-16.1770,-16.1770,7.4000,9.1633,1,0,0
10.610522,1788209092.816550,-18.6410,-16.3222,-16.3222,7.2800,9.0425,1,0,0
10.617803,1788209092.824551,-18.1709,-16.4156,-16.4156,7.1600,8.9218,1,0,0
10.626505,1788209092.832859,-18.6255,-16.5313,-16.5313,7.0400,8.8053,1,0,0
10.633783,1788209092.842298,-18.4929,-16.6470,-16.6470,6.9200,8.6846,1,0,0
10.641890,1788209092.849905,-18.4932,-16.7356,-16.7356,6.8000,8.5673,1,0,0
10.650568,1788209092.858495,-18.3859,-16.8244,-16.8244,6.6800,8.4794,1,0,0
10.658250,1788209092.865594,-18.8900,-16.9171,-16.9171,6.5600,8.3278,1,0,0
10.666255,1788209092.875202,-18.4261,-17.0071,-17.0071,6.4400,8.2057,1,0,0
10.674436,1788209092.882787,-18.4526,-17.0759,-17.0759,6.3200,8.0857,1,0,0
10.682429,1788209092.891460,-18.5492,-17.1555,-17.1555,6.2000,7.9643,1,0,0
10.690104,1788209092.899963,-18.3596,-17.2193,-17.2193,6.0800,7.8443,1,0,0
10.698191,1788209092.908214,-18.3233,-17.2760,-17.2760,5.9600,7.7209,1,0,0
10.706829,1788209092.916242,-18.3452,-17.3295,-17.3295,5.8400,7.6043,1,0,0
10.714829,1788209092.924970,-18.2947,-17.3817,-17.3817,5.7200,7.4828,1,0,0
10.722225,1788209092.933607,-17.8528,-17.4069,-17.4069,5.6000,7.3635,1,0,0
10.730303,1788209092.941253,-17.5011,-17.4113,-17.4113,5.4800,7.2442,1,0,0
10.738351,1788209092.950758,-17.6883,-17.4275,-17.4275,5.3600,7.1262,1,0,0
10.746443,1788209092.958464,-17.8908,-17.4496,-17.4496,5.2400,7.0075,1,0,0
10.754035,1788209092.966475,-17.3971,-17.4470,-17.4470,5.1200,6.8909,1,0,0
10.762750,1788209092.974867,-17.1053,-17.4294,-17.4294,5.0000,6.7428,1,0,0
10.769751,1788209092.983780,-17.3616,-17.4257,-17.4257,4.8800,6.6494,1,0,0
10.778836,1788209092.991876,-17.4033,-17.4246,-17.4246,4.7600,6.5301,1,0,0
10.786746,1788209092.999777,-16.7711,-17.3929,-17.3929,4.6400,6.4066,1,0,0
10.794230,1788209093.008260,-17.0965,-17.3775,-17.3775,4.5200,6.2859,1,0,0
10.802232,1788209093.016261,-16.7145,-17.3451,-17.3451,4.4000,6.1350,1,0,0
10.810848,1788209093.016261,-16.7145,-17.3143,-17.3143,4.2800,6.0445,1,0,0
10.818543,1788209093.024877,-17.0786,-17.3019,-17.3019,4.1600,5.8936,1,0,0
10.827142,1788209093.033550,-15.9200,-17.2293,-17.2293,4.0400,5.7722,1,0,0
10.835139,1788209093.041171,-16.4094,-17.1912,-17.1912,3.9200,5.6521,1,0,0
10.842468,1788209093.050254,-16.4554,-17.1509,-17.1509,3.8000,5.5314,1,0,0
10.850777,1788209093.058006,-15.4247,-17.0697,-17.0697,3.6800,5.4121,1,0,0
10.859277,1788209093.066908,-15.6256,-16.9924,-16.9924,3.5600,5.3229,1,0,0
10.867193,1788209093.074225,-15.4054,-16.9219,-16.9219,3.4400,5.1735,1,0,0
10.873797,1788209093.082312,-15.4373,-16.8496,-16.8496,3.3200,5.0582,1,0,0
10.883252,1788209093.090574,-15.0845,-16.7619,-16.7619,3.2000,4.9375,1,0,0
10.890855,1788209093.100371,-15.0691,-16.6633,-16.6633,3.0800,4.8202,1,0,0
10.898511,1788209093.107753,-14.6441,-16.5735,-16.5735,2.9600,4.6987,1,0,0
10.906513,1788209093.116541,-14.6209,-16.4711,-16.4711,2.8400,4.5780,1,0,0
10.914865,1788209093.124796,-13.8786,-16.3433,-16.3433,2.7200,4.4591,1,0,0
10.922457,1788209093.133575,-13.2788,-16.1827,-16.1827,2.6000,4.3649,1,0,0
10.931109,1788209093.141214,-13.5347,-16.0609,-16.0609,2.4800,4.2155,1,0,0
10.939114,1788209093.150224,-13.5293,-15.9245,-15.9245,2.3600,4.0930,1,0,0
10.947390,1788209093.157471,-12.8419,-15.7893,-15.7893,2.2400,3.9713,1,0,0
10.955390,1788209093.165487,-13.1585,-15.6620,-15.6620,2.1200,3.8501,1,0,0
10.962791,1788209093.174775,-12.9296,-15.5098,-15.5098,2.0000,3.7290,1,0,0
10.970689,1788209093.183712,-12.3812,-15.3415,-15.3415,1.8800,3.6127,1,0,0
10.978561,1788209093.191605,-12.2243,-15.1922,-15.1922,1.7600,3.4943,1,0,0
10.986476,1788209093.199613,-11.4024,-15.0078,-15.0078,1.6400,3.3773,1,0,0
10.995194,1788209093.208311,-11.4200,-14.8188,-14.8188,1.5200,3.2583,1,0,0
11.003194,1788209093.216311,-11.0222,-14.6336,-14.6336,1.4000,3.1419,1,0,0
11.011298,1788209093.216311,-11.0222,-14.4572,-14.4572,1.2800,3.0201,1,0,0
11.018803,1788209093.232833,-10.4976,-14.0773,-14.0773,1.1600,2.9285,1,0,0
11.026308,1788209093.232833,-10.4976,-13.9020,-13.9020,1.0400,2.7779,1,0,0
11.034974,1788209093.249003,-9.3422,-13.4720,-13.4720,0.9200,2.6573,1,0,0
11.042578,1788209093.249003,-9.3422,-13.2693,-13.2693,0.8000,2.5349,1,0,0
11.051268,1788209093.258701,-9.6019,-13.0532,-13.0532,0.6800,2.4138,1,0,0
11.058808,1788209093.266845,-8.7689,-12.8388,-12.8388,0.5600,2.3223,1,0,0
11.067218,1788209093.274309,-7.9753,-12.6143,-12.6143,0.4400,2.1730,1,0,0
11.074719,1788209093.283340,-8.3278,-12.3769,-12.3769,0.3200,2.0518,1,0,0
11.082880,1788209093.291911,-7.7834,-12.1344,-12.1344,0.2000,1.9321,1,0,0
11.091011,1788209093.299906,-7.5202,-11.9060,-11.9060,0.0800,1.8137,1,0,0
11.099726,1788209093.308839,-7.3655,-11.6560,-11.6560,-0.0400,1.6960,1,0,0
11.106777,1788209093.316827,-6.5140,-11.4010,-11.4010,-0.1600,1.5770,1,0,0
11.115041,1788209093.324075,-6.4807,-11.1781,-11.1781,-0.2800,1.4593,1,0,0
11.123546,1788209093.332578,-6.0081,-10.9051,-10.9051,-0.4000,1.3395,1,0,0
11.131135,1788209093.342146,-5.8107,-10.6041,-10.6041,-0.5200,1.2184,1,0,0
11.139131,1788209093.349163,-5.3471,-10.3722,-10.3722,-0.6400,1.0972,1,0,0
11.147448,1788209093.357464,-4.9479,-10.0910,-10.0910,-0.7600,0.9754,1,0,0
11.155452,1788209093.365559,-4.9001,-9.8279,-9.8279,-0.8800,0.8536,1,0,0
11.163163,1788209093.375201,-3.7065,-9.4614,-9.4614,-1.0000,0.7298,1,0,0
11.171163,1788209093.383200,-3.5987,-9.1666,-9.1666,-1.1200,0.6095,1,0,0
11.179406,1788209093.391427,-3.4598,-8.8716,-8.8716,-1.2400,0.4884,1,0,0
11.187406,1788209093.399506,-2.8381,-8.5645,-8.5645,-1.3600,0.3688,1,0,0
11.194812,1788209093.408841,-2.4798,-8.2090,-8.2090,-1.4800,0.2794,1,0,0
11.202827,1788209093.415919,-2.0160,-7.9303,-7.9303,-1.6000,0.1287,1,0,0
11.210876,1788209093.424544,-2.1097,-7.6138,-7.6138,-1.7200,0.0105,1,0,0
11.219503,1788209093.424544,-2.1097,-7.3348,-7.3348,-1.8400,-0.1059,1,0,0
11.227080,1788209093.441109,-0.5391,-6.6590,-6.6590,-1.9600,-0.2262,1,0,0
11.235787,1788209093.441109,-0.5391,-6.3488,-6.3488,-2.0800,-0.3445,1,0,0
11.243481,1788209093.449816,-0.3368,-6.0182,-6.0182,-2.2000,-0.4621,1,0,0
11.251611,1788209093.458601,0.0627,-5.6806,-5.6806,-2.3200,-0.5826,1,0,0
11.259698,1788209093.465640,0.2343,-5.4142,-5.4142,-2.4400,-0.7016,1,0,0
11.267294,1788209093.474721,1.2080,-5.0340,-5.0340,-2.5600,-0.8227,1,0,0
11.274899,1788209093.482914,1.3588,-4.7006,-4.7006,-2.6800,-0.9423,1,0,0
11.283130,1788209093.491050,1.9002,-4.3581,-4.3581,-2.8000,-1.0634,1,0,0
11.291132,1788209093.499172,2.1104,-4.0227,-4.0227,-2.9200,-1.1864,1,0,0
11.299363,1788209093.508757,2.9240,-3.6011,-3.6011,-3.0400,-1.2449,1,0,0
11.307365,1788209093.516484,2.7199,-3.2879,-3.2879,-3.1600,-1.4272,1,0,0
11.315656,1788209093.526079,3.4751,-2.8764,-2.8764,-3.0400,-1.5490,1,0,0
11.324171,1788209093.532198,4.1225,-2.5981,-2.5981,-2.9200,-1.6665,1,0,0
11.331301,1788209093.542226,4.2234,-2.1645,-2.1645,-2.8000,-1.7848,1,0,0
11.339303,1788209093.549379,5.4437,-1.8124,-1.8124,-2.6800,-1.8993,1,0,0
11.347686,1788209093.558416,5.2521,-1.4040,-1.4040,-2.5600,-2.0076,1,0,0
11.355693,1788209093.565820,5.6349,-1.0667,-1.0667,-2.4400,-2.1083,1,0,0
11.363304,1788209093.574808,6.5864,-0.6255,-0.6255,-2.3200,-2.1930,1,0,0
11.371767,1788209093.583888,6.7694,-0.1947,-0.1947,-2.2000,-2.2681,1,0,0
11.379762,1788209093.590897,7.4251,0.1531,0.1531,-2.0800,-2.3273,1,0,0
11.387883,1788209093.599016,7.8322,0.5568,0.5568,-1.9600,-2.3728,1,0,0
11.395785,1788209093.607060,8.2170,0.9564,0.9564,-1.8400,-2.4052,1,0,0
11.403862,1788209093.616894,8.7617,1.4487,1.4487,-1.7200,-2.4245,1,0,0
11.411861,1788209093.623897,9.2670,1.8070,1.8070,-1.6000,-2.4316,1,0,0
11.419717,1788209093.633746,9.7225,2.3080,2.3080,-1.4800,-2.4282,1,0,0
11.427716,1788209093.633746,9.7225,2.6941,2.6941,-1.3600,-2.4120,1,0,0
11.435771,1788209093.648787,10.3820,3.4122,3.4122,-1.2400,-2.3875,1,0,0
11.443550,1788209093.648787,10.3820,3.7745,3.7745,-1.1200,-2.3546,1,0,0
11.450747,1788209093.658498,10.6831,4.2056,4.2056,-1.0000,-2.3067,1,0,0
11.459629,1788209093.666549,11.2171,4.5725,4.5725,-0.8800,-2.2527,1,0,0
11.468052,1788209093.674567,11.9696,4.9584,4.9584,-0.7600,-2.1890,1,0,0
11.476328,1788209093.683743,12.1434,5.3842,5.3842,-0.6400,-2.1206,1,0,0
11.484336,1788209093.691357,12.8049,5.7533,5.7533,-0.5200,-2.0441,1,0,0
11.491945,1788209093.699959,13.4067,6.1808,6.1808,-0.4000,-1.9599,1,0,0
11.499946,1788209093.708068,14.1496,6.6022,6.6022,-0.2800,-1.9599,1,0,0
11.508228,1788209093.717249,14.6332,7.0800,7.0800,-0.1600,-1.7799,1,0,0
11.515228,1788209093.724348,14.9769,7.4487,7.4487,-0.0400,-1.6842,1,0,0
11.523993,1788209093.732932,14.8598,7.8633,7.8633,0.0800,-1.5871,1,0,0
11.532072,1788209093.741107,15.8926,8.2925,8.2925,0.2000,-1.4852,1,0,0
11.539430,1788209093.750655,16.2717,8.7864,8.7864,0.3200,-1.3861,1,0,0
11.547768,1788209093.758150,16.6562,9.1744,9.1744,0.4400,-1.2822,1,0,0
11.555394,1788209093.766818,16.9384,9.6137,9.6137,0.5600,-1.1769,1,0,0
11.564402,1788209093.774514,17.6009,10.0181,10.0181,0.6800,-1.0737,1,0,0
11.571031,1788209093.782521,17.7738,10.4260,10.4260,0.8000,-0.9656,1,0,0
11.579729,1788209093.790852,18.5583,10.8703,10.8703,0.9200,-0.8575,1,0,0
11.588232,1788209093.799766,19.1751,11.3542,11.3542,1.0400,-0.7460,1,0,0
11.595986,1788209093.808005,19.3136,11.7850,11.7850,1.1600,-0.6366,1,0,0
11.603973,1788209093.816009,19.7514,12.2048,12.2048,1.2800,-0.5244,1,0,0
11.612488,1788209093.824604,20.6877,12.6833,12.6833,1.4000,-0.4130,1,0,0
11.619179,1788209093.833209,20.9163,13.1483,13.1483,1.5200,-0.2994,1,0,0
11.628127,1788209093.841649,21.0605,13.5873,13.5873,1.6400,-0.1873,1,0,0
11.635625,1788209093.849654,21.9640,14.0298,14.0298,1.7600,-0.0717,1,0,0
11.644531,1788209093.849654,21.9640,14.4488,14.4488,1.8800,0.0426,1,0,0
11.652305,1788209093.858561,21.9746,14.8886,14.8886,2.0000,0.1595,1,0,0
11.660470,1788209093.866334,22.3477,15.2720,15.2720,2.1200,0.2771,1,0,0
11.668469,1788209093.874499,22.9728,15.6867,15.6867,2.2400,0.3940,1,0,0
11.675797,1788209093.883499,23.6904,16.1593,16.1593,2.3600,0.5137,1,0,0
11.683796,1788209093.890827,23.7084,16.5265,16.5265,2.4800,0.6334,1,0,0
11.690992,1788209093.898829,24.6192,16.9545,16.9545,2.6000,0.7538,1,0,0
11.699733,1788209093.907873,25.0309,17.4341,17.4341,2.7200,0.8749,1,0,0
11.708255,1788209093.916847,25.1478,17.8887,17.8887,2.8400,0.9939,1,0,0
11.716344,1788209093.924373,25.6155,18.2744,18.2744,2.9600,1.1136,1,0,0
11.724189,1788209093.932980,25.8891,18.7060,18.7060,3.0800,1.2335,1,0,0
11.732217,1788209093.941241,26.4958,19.1308,19.1308,3.2000,1.3538,1,0,0
11.739543,1788209093.949972,26.6783,19.5643,19.5643,3.3200,1.4392,1,0,0
11.748219,1788209093.958318,27.3426,19.9926,19.9926,3.4400,1.5878,1,0,0
11.756716,1788209093.967238,27.1916,20.4144,20.4144,3.5600,1.7069,1,1,0
11.764464,1788209093.974578,28.1373,20.7909,20.7909,3.6800,1.8255,1,1,0
11.772462,1788209093.982580,28.3002,21.1883,21.1883,3.8000,1.9466,1,1,0
11.780712,1788209093.990826,29.0106,21.6143,21.6143,3.9200,2.0714,1,1,0
11.788717,1788209093.999834,28.7405,22.0358,22.0358,4.0400,2.1972,1,1,0
11.796647,1788209094.008680,29.4712,22.4680,22.4680,4.1600,2.3266,1,1,0
11.804648,1788209094.015769,29.8144,22.8144,22.8144,4.2800,2.4561,1,1,0
11.812634,1788209094.025650,30.5004,23.3100,23.3100,4.4000,2.6192,1,1,0
11.820432,1788209094.033465,30.8744,23.7012,23.7012,4.5200,2.7465,1,1,0
11.828767,1788209094.040762,30.6552,24.0382,24.0382,4.6400,2.8717,1,1,0
11.836775,1788209094.048811,31.4131,24.4305,24.4305,4.7600,2.9040,1,1,0
11.844874,1788209094.048811,31.4131,24.7997,24.7997,4.8800,3.0906,1,1,0
11.852424,1788209094.066454,32.0656,25.5923,25.5923,5.0000,3.2460,1,1,0
11.860950,1788209094.066454,32.0656,25.9328,25.9328,5.1200,3.3354,1,1,0
11.868528,1788209094.074979,32.3387,26.2904,26.2904,5.2400,3.4585,1,1,0
11.876068,1788209094.083538,32.7228,26.6506,26.6506,5.3600,3.5762,1,1,0
11.884776,1788209094.091789,32.5859,26.9714,26.9714,5.4800,3.7241,1,1,0
11.891881,1788209094.098805,33.3674,27.2679,27.2679,5.6000,3.8404,1,1,0
11.901173,1788209094.109183,33.6721,27.6969,27.6969,5.7200,3.9573,1,1,0
11.908253,1788209094.116297,33.9749,27.9915,27.9915,5.8400,4.0736,1,1,0
11.916230,1788209094.125504,34.2477,28.3659,28.3659,5.9600,4.1891,1,1,0
11.924836,1788209094.132953,34.6435,28.6734,28.6734,6.0800,4.3109,1,1,0
11.932431,1788209094.141933,34.9125,29.0379,29.0379,6.2000,4.4260,1,1,0
11.941431,1788209094.149515,35.0239,29.3358,29.3358,6.3200,4.5436,1,1,0
11.948705,1788209094.158122,36.0110,29.7104,29.7104,6.4400,4.6602,1,1,0
11.956703,1788209094.166735,35.4443,30.0321,30.0321,6.5600,4.7459,1,1,0
11.964836,1788209094.174340,35.7876,30.3190,30.3190,6.6800,4.8926,1,1,0
11.972826,1788209094.182946,36.1181,30.6438,30.6438,6.8000,4.9770,1,1,0
11.981153,1788209094.192163,36.9117,31.0180,31.0180,6.9200,5.1231,1,1,0
11.989158,1788209094.199185,37.0089,31.2945,31.2945,7.0400,5.2364,1,1,0
11.996523,1788209094.207864,37.0745,31.6205,31.6205,7.1600,5.3517,1,1,0
12.004588,1788209094.216635,36.9814,31.9256,31.9256,7.2800,5.4416,1,1,0
12.012880,1788209094.225235,37.5523,32.2396,32.2396,7.4000,5.5581,1,1,0
12.021583,1788209094.232617,37.9580,32.5159,32.5159,7.5200,5.6754,1,1,0
12.029010,1788209094.240694,38.4449,32.8277,32.8277,7.6400,5.8257,1,1,0
12.037123,1788209094.249163,38.4747,33.1382,33.1382,7.7600,5.9422,1,1,0
12.044652,1788209094.258681,38.4711,33.4651,33.4651,7.8800,6.0657,1,1,0
12.053247,1788209094.265769,38.2696,33.6878,33.6878,8.0000,6.1830,1,1,0
12.061247,1788209094.265769,38.2696,33.9259,33.9259,8.1200,6.3037,1,1,0
12.068999,1788209094.283028,39.0935,34.4700,34.4700,8.2400,6.4238,1,1,0
12.076917,1788209094.283028,39.0935,34.7090,34.7090,8.3600,6.5438,1,1,0
12.085133,1788209094.292462,39.3217,34.9873,34.9873,8.4800,6.6631,1,1,0
12.093129,1788209094.300240,39.5573,35.2169,35.2169,8.6000,6.7832,1,1,0
12.101477,1788209094.308255,39.4902,35.4377,35.4377,8.7200,6.8984,1,1,0
12.109421,1788209094.316544,39.5657,35.6576,35.6576,8.8400,7.0192,1,1,0
12.117029,1788209094.325505,39.9159,35.9016,35.9016,8.9600,7.1385,1,1,0
12.125618,1788209094.332656,40.0088,36.0916,36.0916,9.0800,7.2551,1,1,0
12.133056,1788209094.340725,40.3139,36.3105,36.3105,9.2000,7.3731,1,1,0
12.140894,1788209094.349083,40.3822,36.5285,36.5285,9.3200,7.4938,1,1,0
12.148999,1788209094.358013,40.4157,36.7498,36.7498,9.4400,7.6160,1,1,0
12.157705,1788209094.366785,40.4572,36.9572,36.9572,9.5600,7.7318,1,1,0
12.165212,1788209094.373826,41.3441,37.1563,37.1563,9.6800,7.8532,1,1,0
12.172220,1788209094.383256,40.7984,37.3741,37.3741,9.8000,7.9760,1,1,0
12.180297,1788209094.391817,40.8964,37.5662,37.5662,9.9200,8.0672,1,1,0
12.189065,1788209094.399137,41.0141,37.7281,37.7281,10.0400,8.2189,1,1,0
12.197655,1788209094.408178,41.4742,37.9429,37.9429,10.1600,8.3382,1,1,0
12.205269,1788209094.416387,41.1221,38.1090,38.1090,10.2800,8.4574,1,1,0
12.213273,1788209094.424391,41.2501,38.2692,38.2692,10.4000,8.5748,1,1,0
12.221328,1788209094.433413,41.0908,38.4300,38.4300,10.5200,8.6920,1,1,0
12.229023,1788209094.441996,41.5662,38.6005,38.6005,10.6400,8.7833,1,1,0
12.237589,1788209094.449708,41.3402,38.7349,38.7349,10.7600,8.8429,1,1,0
12.245589,1788209094.457660,41.4842,38.8736,38.8736,10.8800,9.0508,1,1,0
12.253536,1788209094.466549,41.1556,39.0013,39.0013,11.0000,9.1709,1,1,0
12.261534,1788209094.473650,41.3297,39.1065,39.1065,11.1200,9.2951,1,1,0
12.268790,1788209094.482819,41.2202,39.2281,39.2281,11.2400,9.4172,1,1,0
12.277560,1788209094.482819,41.2202,39.3287,39.3287,11.3600,9.5442,1,1,0
12.285669,1788209094.491590,41.9478,39.4728,39.4728,11.4800,9.6745,1,1,0
12.293674,1788209094.499698,41.8125,39.5922,39.5922,11.6000,9.7698,1,1,0
12.300339,1788209094.507703,41.4670,39.6866,39.6866,11.7200,9.9317,1,1,0
12.309115,1788209094.516130,41.2247,39.7678,39.7678,11.8400,10.0565,1,1,0
12.317638,1788209094.524144,41.0809,39.8338,39.8338,11.9600,10.1841,1,1,0
12.325180,1788209094.533201,40.8112,39.8888,39.8888,12.0800,10.3075,1,1,0
12.333179,1788209094.541209,41.3007,39.9595,39.9595,12.2000,10.4303,1,1,0
12.341182,1788209094.550203,41.1770,40.0275,40.0275,12.3200,10.5551,1,1,0
12.349719,1788209094.557211,41.8568,40.1080,40.1080,12.4400,10.6821,1,1,0
12.358070,1788209094.567092,41.1627,40.1722,40.1722,12.5600,10.8062,1,1,0
12.366071,1788209094.574107,41.3269,40.2229,40.2229,12.6800,10.9344,1,1,0
12.374017,1788209094.584267,41.2569,40.2873,40.2873,12.8000,11.0571,1,1,0
12.382007,1788209094.591047,41.3867,40.3340,40.3340,12.9200,11.1827,1,1,0
12.390041,1788209094.599107,40.9322,40.3638,40.3638,13.0400,11.3074,1,1,0
12.397845,1788209094.608675,40.7462,40.3863,40.3863,13.1600,11.4315,1,1,0
12.405624,1788209094.616141,40.8063,40.4057,40.4057,13.2800,11.5571,1,1,0
12.414290,1788209094.624744,40.6505,40.4187,40.4187,13.4000,11.6799,1,1,0
12.422055,1788209094.632923,40.5408,40.4248,40.4248,13.5200,11.8042,1,1,0
12.430081,1788209094.641196,40.3315,40.4201,40.4201,13.6400,11.9266,1,1,0
12.437089,1788209094.649202,39.8863,40.3938,40.3938,13.7600,12.0509,1,1,0
12.446098,1788209094.658213,40.1815,40.3822,40.3822,13.8800,12.1705,1,1,0
12.454280,1788209094.666388,40.1145,40.3688,40.3688,14.0000,12.2920,1,1,0
12.461539,1788209094.674655,39.5585,40.3279,40.3279,14.1200,12.4130,1,1,0
12.470547,1788209094.683656,39.5966,40.2879,40.2879,14.2400,12.5319,1,1,0
12.477566,1788209094.691596,39.5434,40.2519,40.2519,14.3600,12.6522,1,1,0
